Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;10009;176;1;2021-01-22T11:02:00
Kärnten;23255;583;2;2021-01-22T11:02:00
Niederösterreich;57464;1025;3;2021-01-22T11:02:00
Oberösterreich;75054;1195;4;2021-01-22T11:02:00
Salzburg;30532;410;5;2021-01-22T11:02:00
Steiermark;43518;1194;6;2021-01-22T11:02:00
Tirol;42239;521;7;2021-01-22T11:02:00
Vorarlberg;21001;227;8;2021-01-22T11:02:00
Wien;75336;1327;9;2021-01-22T11:02:00
