Altersgruppe;Anzahl_demografisch;Timestamp
<5;0;2020-10-11T17:33:04
5-14;0;2020-10-11T17:33:04
15-24;0;2020-10-11T17:33:04
25-34;0;2020-10-11T17:33:04
35-44;0;2020-10-11T17:33:04
45-54;1;2020-10-11T17:33:04
55-64;2;2020-10-11T17:33:04
65-74;17;2020-10-11T17:33:04
75-84;48;2020-10-11T17:33:04
>84;150;2020-10-11T17:33:04
