Bundesland;Anzahl;GKZ;Timestamp
Wien;5314;9;2020-10-11T17:33:04
Vorarlberg;405;8;2020-10-11T17:33:04
Tirol;986;7;2020-10-11T17:33:04
Steiermark;657;6;2020-10-11T17:33:04
Salzburg;504;5;2020-10-11T17:33:04
Oberösterreich;1252;4;2020-10-11T17:33:04
Niederösterreich;1400;3;2020-10-11T17:33:04
Kärnten;238;2;2020-10-11T17:33:04
Burgenland;264;1;2020-10-11T17:33:04
