Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;350;301,427907056858;305;2020-09-08T16:00:00
Baden;371;253,756762857123;306;2020-09-08T16:00:00
Bludenz;337;528,926138682236;801;2020-09-08T16:00:00
Braunau am Inn;239;228,909662094859;404;2020-09-08T16:00:00
Bregenz;356;264,914460906514;802;2020-09-08T16:00:00
Bruck an der Leitha;231;226,448387412999;307;2020-09-08T16:00:00
Bruck-Mürzzuschlag;108;109,108542794795;621;2020-09-08T16:00:00
Deutschlandsberg;65;106,870982062117;603;2020-09-08T16:00:00
Dornbirn;235;263,923361148235;803;2020-09-08T16:00:00
Eferding;105;316,684762938835;405;2020-09-08T16:00:00
Eisenstadt(Stadt);34;232,288037166086;101;2020-09-08T16:00:00
Eisenstadt-Umgebung;68;158,40846087544;103;2020-09-08T16:00:00
Feldkirch;288;268,75950690096;804;2020-09-08T16:00:00
Feldkirchen;28;93,5297457995123;210;2020-09-08T16:00:00
Freistadt;207;310,712838294232;406;2020-09-08T16:00:00
Gänserndorf;227;218,930231660976;308;2020-09-08T16:00:00
Gmünd;18;48,9489571152748;309;2020-09-08T16:00:00
Gmunden;202;198,758252895278;407;2020-09-08T16:00:00
Graz(Stadt);888;307,472836436916;601;2020-09-08T16:00:00
Graz-Umgebung;328;212,628030597692;606;2020-09-08T16:00:00
Grieskirchen;124;191,591600871433;408;2020-09-08T16:00:00
Güssing;37;143,427530332984;104;2020-09-08T16:00:00
Hallein;115;190,479345413589;502;2020-09-08T16:00:00
Hartberg-Fürstenfeld;341;376,288318509854;622;2020-09-08T16:00:00
Hermagor;5;27,4363476733977;203;2020-09-08T16:00:00
Hollabrunn;60;117,975539738094;310;2020-09-08T16:00:00
Horn;99;318,43036346092;311;2020-09-08T16:00:00
Imst;325;541,161582522979;702;2020-09-08T16:00:00
Innsbruck-Land;545;303,929332247739;703;2020-09-08T16:00:00
Innsbruck-Stadt;759;574,521232306411;701;2020-09-08T16:00:00
Jennersdorf;13;76,1748505801008;105;2020-09-08T16:00:00
Kirchdorf an der Krems;116;203,988323427004;409;2020-09-08T16:00:00
Kitzbühel;406;635,556738310296;704;2020-09-08T16:00:00
Klagenfurt Land;70;117,056856187291;204;2020-09-08T16:00:00
Klagenfurt Stadt;169;167,630459148755;201;2020-09-08T16:00:00
Korneuburg;284;312,469055661301;312;2020-09-08T16:00:00
Krems an der Donau(Stadt);50;200,996944846438;301;2020-09-08T16:00:00
Krems(Land);196;346,314227153862;313;2020-09-08T16:00:00
Kufstein;726;661,913531846611;705;2020-09-08T16:00:00
Landeck;1032;2326,31531490916;706;2020-09-08T16:00:00
Leibnitz;208;252,170117841036;610;2020-09-08T16:00:00
Leoben;59;98,2350982350982;611;2020-09-08T16:00:00
Lienz;164;336,389555514532;707;2020-09-08T16:00:00
Liezen (inkl. Gröbming);129;161,449794120224;612;2020-09-08T16:00:00
Lilienfeld;64;247,946691461336;314;2020-09-08T16:00:00
Linz(Stadt);967;470,042678125273;401;2020-09-08T16:00:00
Linz-Land;707;470,477065074897;410;2020-09-08T16:00:00
Mattersburg;113;283,030682529743;106;2020-09-08T16:00:00
Melk;205;262,948615992407;315;2020-09-08T16:00:00
Mistelbach;198;262,310718969834;316;2020-09-08T16:00:00
Mödling;340;285,71908771576;317;2020-09-08T16:00:00
Murau;12;43,385516468419;614;2020-09-08T16:00:00
Murtal;93;129,159491139381;620;2020-09-08T16:00:00
Neunkirchen;291;337,230997438899;318;2020-09-08T16:00:00
Neusiedl am See;90;151,128425577646;107;2020-09-08T16:00:00
Oberpullendorf;35;93,3009889904833;108;2020-09-08T16:00:00
Oberwart;166;306,975368000592;109;2020-09-08T16:00:00
Perg;400;584,291327655969;411;2020-09-08T16:00:00
Reutte;94;287,725742271197;708;2020-09-08T16:00:00
Ried im Innkreis;108;176,459054963728;412;2020-09-08T16:00:00
Rohrbach;214;378,60024060576;413;2020-09-08T16:00:00
Rust(Stadt);2;103,092783505155;102;2020-09-08T16:00:00
Salzburg(Stadt);341;221,125600638087;501;2020-09-08T16:00:00
Salzburg-Umgebung;362;237,718428431649;503;2020-09-08T16:00:00
Sankt Johann im Pongau;496;615,590830675288;504;2020-09-08T16:00:00
Sankt Pölten(Land);374;285,400323555447;319;2020-09-08T16:00:00
Sankt Pölten(Stadt);146;265,242351573287;302;2020-09-08T16:00:00
Sankt Veit an der Glan;61;111,813765924297;205;2020-09-08T16:00:00
Schärding;80;139,599001867137;414;2020-09-08T16:00:00
Scheibbs;110;265,681230828684;320;2020-09-08T16:00:00
Schwaz;464;553,217364348479;709;2020-09-08T16:00:00
Spittal an der Drau;62;81,4813841321575;206;2020-09-08T16:00:00
Steyr(Stadt);133;348,23135129474;402;2020-09-08T16:00:00
Steyr-Land;250;413,722342661393;415;2020-09-08T16:00:00
Südoststeiermark;76;88,4265884789463;623;2020-09-08T16:00:00
Tamsweg;29;142,716535433071;505;2020-09-08T16:00:00
Tulln;262;252,479016295497;321;2020-09-08T16:00:00
Urfahr-Umgebung;367;429,214665809017;416;2020-09-08T16:00:00
Villach Land;79;122,162429640626;207;2020-09-08T16:00:00
Villach Stadt;60;96,3963819224652;202;2020-09-08T16:00:00
Vöcklabruck;276;202,564347207034;417;2020-09-08T16:00:00
Voitsberg;115;224,780594593538;616;2020-09-08T16:00:00
Völkermarkt;66;157,600649505707;208;2020-09-08T16:00:00
Waidhofen an der Thaya;82;316,749072929543;322;2020-09-08T16:00:00
Waidhofen an der Ybbs(Stadt);27;239,765562561051;303;2020-09-08T16:00:00
Weiz;244;270,081799364644;617;2020-09-08T16:00:00
Wels(Stadt);274;443,890031914721;403;2020-09-08T16:00:00
Wels-Land;205;280,460776534326;418;2020-09-08T16:00:00
Wien(Stadt);9377;494,178892021095;900;2020-09-08T16:00:00
Wiener Neustadt(Land);170;217,973868779731;323;2020-09-08T16:00:00
Wiener Neustadt(Stadt);146;322,459526912119;304;2020-09-08T16:00:00
Wolfsberg;72;136,555020293593;209;2020-09-08T16:00:00
Zell am See;413;472,205071916947;506;2020-09-08T16:00:00
Zwettl;88;208,422149590261;325;2020-09-08T16:00:00
