Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;341;0;46
Rust(Stadt);102;1980;45;0;8
Eisenstadt-Umgebung;103;43236;880;7;121
Güssing;104;25699;651;3;91
Jennersdorf;105;17097;440;7;57
Mattersburg;106;40042;787;7;142
Neusiedl am See;107;59990;1100;13;178
Oberpullendorf;108;37384;998;7;172
Oberwart;109;54192;1448;22;220
Klagenfurt Stadt;201;101300;2401;39;560
Villach Stadt;202;62882;1224;7;328
Hermagor;203;18054;438;2;104
Klagenfurt Land;204;60014;1302;3;377
Sankt Veit an der Glan;205;54186;1338;7;395
Spittal an der Drau;206;75868;935;6;286
Villach Land;207;64618;1161;7;292
Völkermarkt;208;41862;1367;6;402
Wolfsberg;209;52607;1244;13;374
Feldkirchen;210;29902;668;7;203
Krems an der Donau(Stadt);301;25036;672;12;132
Sankt Pölten(Stadt);302;55514;1421;8;268
Waidhofen an der Ybbs(Stadt);303;11222;291;3;62
Wiener Neustadt(Stadt);304;45823;1177;21;164
Amstetten;305;116520;3638;40;841
Baden;306;146751;2912;19;390
Bruck an der Leitha;307;103735;1932;7;277
Gänserndorf;308;104782;1513;8;162
Gmünd;309;36553;992;12;155
Hollabrunn;310;51033;908;10;147
Horn;311;30936;432;5;69
Korneuburg;312;91254;1766;7;181
Krems(Land);313;56487;1469;14;209
Lilienfeld;314;25655;658;9;87
Melk;315;78191;1913;9;436
Mistelbach;316;75625;1127;12;177
Mödling;317;119115;2383;15;239
Neunkirchen;318;86343;1685;21;216
Sankt Pölten(Land);319;131729;2925;31;497
Scheibbs;320;41414;1365;4;353
Tulln;321;104593;2146;12;248
Waidhofen an der Thaya;322;25682;611;4;79
Wiener Neustadt(Land);323;78307;1434;16;233
Zwettl;325;41987;1055;4;236
Linz(Stadt);401;206595;6198;67;985
Steyr(Stadt);402;38056;1119;3;201
Wels(Stadt);403;62470;2194;16;405
Braunau am Inn;404;105553;2658;19;592
Eferding;405;33178;1580;13;375
Freistadt;406;66861;2491;25;349
Gmunden;407;101859;2899;20;415
Grieskirchen;408;64875;2652;13;551
Kirchdorf an der Krems;409;57071;1434;12;317
Linz-Land;410;151371;4572;31;817
Perg;411;68968;2496;21;448
Ried im Innkreis;412;61690;2709;33;469
Rohrbach;413;56545;3005;33;523
Schärding;414;57391;2309;9;390
Steyr-Land;415;60717;2154;27;355
Urfahr-Umgebung;416;86005;3545;24;604
Vöcklabruck;417;137297;4501;25;777
Wels-Land;418;73777;2091;11;391
Salzburg(Stadt);501;155021;3976;20;881
Hallein;502;60824;2387;16;387
Salzburg-Umgebung;503;153492;4702;30;846
Sankt Johann im Pongau;504;81194;3723;36;605
Tamsweg;505;20251;744;5;186
Zell am See;506;87628;2670;22;724
Graz(Stadt);601;291072;6175;60;953
Deutschlandsberg;603;60867;988;7;173
Graz-Umgebung;606;156070;2944;69;553
Leibnitz;610;84756;2008;27;309
Leoben;611;59700;1342;35;267
Liezen;612;79652;1894;15;365
Murau;614;27543;482;5;141
Voitsberg;616;51044;1350;23;324
Weiz;617;90654;1810;29;341
Murtal;620;71698;1432;9;332
Bruck-Mürzzuschlag;621;98697;2253;47;466
Hartberg-Fürstenfeld;622;90606;2311;73;404
Südoststeiermark;623;84036;2007;16;357
Innsbruck-Stadt;701;131961;5106;50;512
Imst;702;60474;2102;11;300
Innsbruck-Land;703;180453;6417;25;1057
Kitzbühel;704;64168;1937;16;338
Kufstein;705;110287;4560;64;795
Landeck;706;44386;1955;21;117
Lienz;707;48738;1410;9;362
Reutte;708;32838;633;2;100
Schwaz;709;84329;5337;49;906
Bludenz;801;64107;2082;16;319
Bregenz;802;134987;4624;30;664
Dornbirn;803;89912;3885;27;517
Feldkirch;804;108133;3763;18;646
Wien;900;1911191;54708;546;5990
