Altersgruppe;Anzahl;Timestamp
<5;1975;2020-11-18T06:02:00
5-14;12512;2020-11-18T06:02:00
15-24;34423;2020-11-18T06:02:00
25-34;37846;2020-11-18T06:02:00
35-44;32398;2020-11-18T06:02:00
45-54;39315;2020-11-18T06:02:00
55-64;30063;2020-11-18T06:02:00
65-74;14841;2020-11-18T06:02:00
75-84;11465;2020-11-18T06:02:00
>84;6594;2020-11-18T06:02:00
