Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;544;10;15
Rust(Stadt);102;1980;61;0;1
Eisenstadt-Umgebung;103;43236;1312;19;25
Güssing;104;25699;1048;18;61
Jennersdorf;105;17097;672;17;22
Mattersburg;106;40042;1254;21;34
Neusiedl am See;107;59990;1788;27;100
Oberpullendorf;108;37384;1438;18;32
Oberwart;109;54192;1955;51;45
Klagenfurt Stadt;201;101300;4082;129;134
Villach Stadt;202;62882;2191;51;65
Hermagor;203;18054;1039;15;49
Klagenfurt Land;204;60014;2531;31;146
Sankt Veit an der Glan;205;54186;2683;78;147
Spittal an der Drau;206;75868;2465;38;272
Villach Land;207;64618;2484;59;104
Völkermarkt;208;41862;2448;46;83
Wolfsberg;209;52607;2467;62;67
Feldkirchen;210;29902;1442;36;94
Krems an der Donau(Stadt);301;25036;905;30;20
Sankt Pölten(Stadt);302;55514;2303;33;61
Waidhofen an der Ybbs(Stadt);303;11222;568;9;35
Wiener Neustadt(Stadt);304;45823;1772;33;115
Amstetten;305;116520;6697;108;253
Baden;306;146751;4842;71;273
Bruck an der Leitha;307;103735;3026;58;115
Gänserndorf;308;104782;2571;28;129
Gmünd;309;36553;1584;33;53
Hollabrunn;310;51033;1223;26;27
Horn;311;30936;646;10;20
Korneuburg;312;91254;2418;32;79
Krems(Land);313;56487;2049;26;67
Lilienfeld;314;25655;991;29;22
Melk;315;78191;3319;71;101
Mistelbach;316;75625;1682;27;85
Mödling;317;119115;3578;78;131
Neunkirchen;318;86343;3066;65;142
Sankt Pölten(Land);319;131729;4488;83;135
Scheibbs;320;41414;2202;25;95
Tulln;321;104593;3227;46;181
Waidhofen an der Thaya;322;25682;892;13;32
Wiener Neustadt(Land);323;78307;2397;36;126
Zwettl;325;41987;1918;19;127
Linz(Stadt);401;206595;8994;176;223
Steyr(Stadt);402;38056;1632;18;33
Wels(Stadt);403;62470;3203;50;63
Braunau am Inn;404;105553;4737;60;205
Eferding;405;33178;2088;26;39
Freistadt;406;66861;3793;76;96
Gmunden;407;101859;5011;82;241
Grieskirchen;408;64875;3946;58;83
Kirchdorf an der Krems;409;57071;2622;57;109
Linz-Land;410;151371;6670;74;158
Perg;411;68968;3777;48;106
Ried im Innkreis;412;61690;3831;77;87
Rohrbach;413;56545;4060;87;101
Schärding;414;57391;3830;59;119
Steyr-Land;415;60717;3169;59;79
Urfahr-Umgebung;416;86005;4736;66;61
Vöcklabruck;417;137297;7049;119;181
Wels-Land;418;73777;3243;46;81
Salzburg(Stadt);501;155021;7027;75;381
Hallein;502;60824;4311;36;223
Salzburg-Umgebung;503;153492;7823;80;337
Sankt Johann im Pongau;504;81194;5869;80;293
Tamsweg;505;20251;1644;31;116
Zell am See;506;87628;4875;81;197
Graz(Stadt);601;291072;9515;213;267
Deutschlandsberg;603;60867;2091;67;145
Graz-Umgebung;606;156070;5102;201;184
Leibnitz;610;84756;3281;72;136
Leoben;611;59700;2163;79;65
Liezen;612;79652;3352;78;210
Murau;614;27543;1112;18;61
Voitsberg;616;51044;2028;75;84
Weiz;617;90654;2969;106;101
Murtal;620;71698;3002;121;118
Bruck-Mürzzuschlag;621;98697;3880;179;148
Hartberg-Fürstenfeld;622;90606;3939;141;136
Südoststeiermark;623;84036;3259;119;180
Innsbruck-Stadt;701;131961;6549;81;92
Imst;702;60474;3179;30;92
Innsbruck-Land;703;180453;9398;113;173
Kitzbühel;704;64168;2986;30;131
Kufstein;705;110287;6607;115;117
Landeck;706;44386;2771;33;73
Lienz;707;48738;2790;38;94
Reutte;708;32838;1091;3;85
Schwaz;709;84329;6974;104;106
Bludenz;801;64107;2974;38;73
Bregenz;802;134987;6470;86;164
Dornbirn;803;89912;5340;45;124
Feldkirch;804;108133;5632;65;185
Wien;900;1911191;76549;1242;2389
