Altersgruppe;Anzahl;Timestamp
<5;715;2020-10-04T19:00:00
5-14;2937;2020-10-04T19:00:00
15-24;9175;2020-10-04T19:00:00
25-34;8950;2020-10-04T19:00:00
35-44;7036;2020-10-04T19:00:00
45-54;7974;2020-10-04T19:00:00
55-64;5686;2020-10-04T19:00:00
65-74;2695;2020-10-04T19:00:00
75-84;2171;2020-10-04T19:00:00
>84;1305;2020-10-04T19:00:00
