Bundesland;Anzahl;GKZ;Timestamp
Wien;5467;9;2020-10-14T17:02:00
Vorarlberg;505;8;2020-10-14T17:02:00
Tirol;1120;7;2020-10-14T17:02:00
Steiermark;709;6;2020-10-14T17:02:00
Salzburg;673;5;2020-10-14T17:02:00
Oberösterreich;1411;4;2020-10-14T17:02:00
Niederösterreich;1460;3;2020-10-14T17:02:00
Kärnten;298;2;2020-10-14T17:02:00
Burgenland;311;1;2020-10-14T17:02:00
