Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;431;6;12
Rust(Stadt);102;1980;50;0;0
Eisenstadt-Umgebung;103;43236;1129;14;66
Güssing;104;25699;807;11;28
Jennersdorf;105;17097;571;14;24
Mattersburg;106;40042;1085;16;39
Neusiedl am See;107;59990;1424;20;75
Oberpullendorf;108;37384;1260;14;54
Oberwart;109;54192;1745;48;94
Klagenfurt Stadt;201;101300;3392;90;253
Villach Stadt;202;62882;1725;23;160
Hermagor;203;18054;687;7;92
Klagenfurt Land;204;60014;1942;6;151
Sankt Veit an der Glan;205;54186;2127;52;134
Spittal an der Drau;206;75868;1661;23;158
Villach Land;207;64618;1990;26;211
Völkermarkt;208;41862;2036;18;196
Wolfsberg;209;52607;2078;36;161
Feldkirchen;210;29902;1039;18;117
Krems an der Donau(Stadt);301;25036;813;28;22
Sankt Pölten(Stadt);302;55514;2036;23;127
Waidhofen an der Ybbs(Stadt);303;11222;405;5;27
Wiener Neustadt(Stadt);304;45823;1462;28;68
Amstetten;305;116520;5145;79;453
Baden;306;146751;3791;36;241
Bruck an der Leitha;307;103735;2555;28;189
Gänserndorf;308;104782;1915;24;113
Gmünd;309;36553;1341;28;114
Hollabrunn;310;51033;1096;23;47
Horn;311;30936;565;7;48
Korneuburg;312;91254;2126;16;92
Krems(Land);313;56487;1801;21;90
Lilienfeld;314;25655;873;21;65
Melk;315;78191;2773;47;214
Mistelbach;316;75625;1403;25;85
Mödling;317;119115;2990;46;204
Neunkirchen;318;86343;2383;40;216
Sankt Pölten(Land);319;131729;3825;64;231
Scheibbs;320;41414;1860;18;107
Tulln;321;104593;2618;30;110
Waidhofen an der Thaya;322;25682;785;12;44
Wiener Neustadt(Land);323;78307;1877;26;93
Zwettl;325;41987;1482;11;118
Linz(Stadt);401;206595;7983;126;439
Steyr(Stadt);402;38056;1432;12;82
Wels(Stadt);403;62470;2884;38;119
Braunau am Inn;404;105553;3922;40;314
Eferding;405;33178;1938;23;85
Freistadt;406;66861;3309;57;168
Gmunden;407;101859;3932;45;353
Grieskirchen;408;64875;3478;46;175
Kirchdorf an der Krems;409;57071;2051;36;162
Linz-Land;410;151371;5929;62;341
Perg;411;68968;3269;35;155
Ried im Innkreis;412;61690;3372;61;148
Rohrbach;413;56545;3616;72;151
Schärding;414;57391;3225;34;290
Steyr-Land;415;60717;2754;48;170
Urfahr-Umgebung;416;86005;4416;52;180
Vöcklabruck;417;137297;5916;72;484
Wels-Land;418;73777;2762;33;145
Salzburg(Stadt);501;155021;5578;48;421
Hallein;502;60824;3219;25;273
Salzburg-Umgebung;503;153492;6281;55;462
Sankt Johann im Pongau;504;81194;4818;72;292
Tamsweg;505;20251;1269;24;110
Zell am See;506;87628;3830;55;253
Graz(Stadt);601;291072;8155;85;508
Deutschlandsberg;603;60867;1448;24;173
Graz-Umgebung;606;156070;4218;118;309
Leibnitz;610;84756;2700;57;167
Leoben;611;59700;1857;56;146
Liezen;612;79652;2524;54;127
Murau;614;27543;898;10;97
Voitsberg;616;51044;1788;60;84
Weiz;617;90654;2528;65;206
Murtal;620;71698;2368;64;239
Bruck-Mürzzuschlag;621;98697;3309;108;285
Hartberg-Fürstenfeld;622;90606;3238;95;223
Südoststeiermark;623;84036;2830;48;194
Innsbruck-Stadt;701;131961;6019;68;174
Imst;702;60474;2682;24;127
Innsbruck-Land;703;180453;8415;92;316
Kitzbühel;704;64168;2420;23;103
Kufstein;705;110287;5924;98;181
Landeck;706;44386;2286;29;82
Lienz;707;48738;2375;24;187
Reutte;708;32838;840;3;33
Schwaz;709;84329;6424;91;159
Bludenz;801;64107;2614;36;109
Bregenz;802;134987;5628;72;235
Dornbirn;803;89912;4556;36;186
Feldkirch;804;108133;4758;44;234
Wien;900;1911191;66823;892;3091
