Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;283;11;1;2020-05-11T14:00:00
Kärnten;389;13;2;2020-05-11T14:00:00
Niederösterreich;2418;90;3;2020-05-11T14:00:00
Oberösterreich;2169;53;4;2020-05-11T14:00:00
Salzburg;1162;36;5;2020-05-11T14:00:00
Steiermark;1423;126;6;2020-05-11T14:00:00
Tirol;3317;100;7;2020-05-11T14:00:00
Vorarlberg;839;18;8;2020-05-11T14:00:00
Wien;2061;144;9;2020-05-11T14:00:00
