Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;4556;3923,7301272887;305;2020-12-05T14:02:00
Baden;3480;2380,25211520967;306;2020-12-05T14:02:00
Bludenz;2406;3776,25011771353;801;2020-12-05T14:02:00
Braunau am Inn;3477;3330,20458202437;404;2020-12-05T14:02:00
Bregenz;5263;3916,41799930051;802;2020-12-05T14:02:00
Bruck an der Leitha;2247;2202,72522301735;307;2020-12-05T14:02:00
Bruck-Mürzzuschlag;2903;2932,79721975269;621;2020-12-05T14:02:00
Deutschlandsberg;1215;1997,66528008418;603;2020-12-05T14:02:00
Dornbirn;4215;4733,77432868005;803;2020-12-05T14:02:00
Eferding;1822;5495,23464832911;405;2020-12-05T14:02:00
Eisenstadt(Stadt);406;2773,79244380679;101;2020-12-05T14:02:00
Eisenstadt-Umgebung;1050;2446,01299881194;103;2020-12-05T14:02:00
Feldkirch;4360;4068,7203128062;804;2020-12-05T14:02:00
Feldkirchen;874;2919,46420817049;210;2020-12-05T14:02:00
Freistadt;3088;4635,17509494003;406;2020-12-05T14:02:00
Gänserndorf;1756;1693,57483170341;308;2020-12-05T14:02:00
Gmünd;1177;3200,71791803769;309;2020-12-05T14:02:00
Gmunden;3516;3459,57434247425;407;2020-12-05T14:02:00
Graz(Stadt);7647;2647,79817593817;601;2020-12-05T14:02:00
Graz-Umgebung;3738;2423,18164138468;606;2020-12-05T14:02:00
Grieskirchen;3276;5061,72648753882;408;2020-12-05T14:02:00
Güssing;755;2926,69690274063;104;2020-12-05T14:02:00
Hallein;2903;4808,36121509259;502;2020-12-05T14:02:00
Hartberg-Fürstenfeld;2902;3202,31290415131;622;2020-12-05T14:02:00
Hermagor;564;3094,82001755926;203;2020-12-05T14:02:00
Hollabrunn;1026;2017,38172952141;310;2020-12-05T14:02:00
Horn;476;1531,03891926665;311;2020-12-05T14:02:00
Imst;2423;4034,56773677901;702;2020-12-05T14:02:00
Innsbruck-Land;7599;4237,72292798269;703;2020-12-05T14:02:00
Innsbruck-Stadt;5808;4396,33638634471;701;2020-12-05T14:02:00
Jennersdorf;534;3129,02847767491;105;2020-12-05T14:02:00
Kirchdorf an der Krems;1823;3205,78201385714;409;2020-12-05T14:02:00
Kitzbühel;2218;3472,08090042423;704;2020-12-05T14:02:00
Klagenfurt Land;1697;2837,79264214047;204;2020-12-05T14:02:00
Klagenfurt Stadt;3145;3119,51357409961;201;2020-12-05T14:02:00
Korneuburg;2023;2225,7919000099;312;2020-12-05T14:02:00
Krems an der Donau(Stadt);800;3215,95111754301;301;2020-12-05T14:02:00
Krems(Land);1684;2975,47529860768;313;2020-12-05T14:02:00
Kufstein;5572;5080,14077059135;705;2020-12-05T14:02:00
Landeck;2168;4887,06550651458;706;2020-12-05T14:02:00
Leibnitz;2514;3047,86382813637;610;2020-12-05T14:02:00
Leoben;1672;2783,88278388278;611;2020-12-05T14:02:00
Lienz;2057;4219,22753471581;707;2020-12-05T14:02:00
Liezen (inkl. Gröbming);2321;2904,8447453724;612;2020-12-05T14:02:00
Lilienfeld;788;3052,8436386177;314;2020-12-05T14:02:00
Linz(Stadt);7315;3555,70030039956;401;2020-12-05T14:02:00
Linz-Land;5484;3649,358168134;410;2020-12-05T14:02:00
Mattersburg;1007;2522,22917971196;106;2020-12-05T14:02:00
Melk;2405;3084,83620225238;315;2020-12-05T14:02:00
Mistelbach;1296;1716,94288780255;316;2020-12-05T14:02:00
Mödling;2725;2289,95445301602;317;2020-12-05T14:02:00
Murau;771;2787,51943309592;614;2020-12-05T14:02:00
Murtal;2027;2815,12138214544;620;2020-12-05T14:02:00
Neunkirchen;2117;2453,32653463281;318;2020-12-05T14:02:00
Neusiedl am See;1308;2196,39978506179;107;2020-12-05T14:02:00
Oberpullendorf;1177;3137,57897262282;108;2020-12-05T14:02:00
Oberwart;1600;2958,79872771655;109;2020-12-05T14:02:00
Perg;3061;4471,2893848873;411;2020-12-05T14:02:00
Reutte;772;2363,024181206;708;2020-12-05T14:02:00
Ried im Innkreis;3200;5228,41644336971;412;2020-12-05T14:02:00
Rohrbach;3455;6112,44780977992;413;2020-12-05T14:02:00
