Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;429;5;38
Rust(Stadt);102;1980;50;0;1
Eisenstadt-Umgebung;103;43236;1088;13;48
Güssing;104;25699;790;8;36
Jennersdorf;105;17097;564;13;28
Mattersburg;106;40042;1067;16;66
Neusiedl am See;107;59990;1376;20;80
Oberpullendorf;108;37384;1232;14;44
Oberwart;109;54192;1703;45;88
Klagenfurt Stadt;201;101300;3266;81;251
Villach Stadt;202;62882;1626;22;128
Hermagor;203;18054;625;5;74
Klagenfurt Land;204;60014;1854;5;148
Sankt Veit an der Glan;205;54186;2049;45;166
Spittal an der Drau;206;75868;1546;22;117
Villach Land;207;64618;1859;20;183
Völkermarkt;208;41862;1879;16;168
Wolfsberg;209;52607;1975;32;162
Feldkirchen;210;29902;972;14;94
Krems an der Donau(Stadt);301;25036;800;25;20
Sankt Pölten(Stadt);302;55514;1964;19;151
Waidhofen an der Ybbs(Stadt);303;11222;390;5;29
Wiener Neustadt(Stadt);304;45823;1412;28;65
Amstetten;305;116520;4881;72;431
Baden;306;146751;3665;32;262
Bruck an der Leitha;307;103735;2464;27;216
Gänserndorf;308;104782;1840;23;111
Gmünd;309;36553;1285;27;130
Hollabrunn;310;51033;1062;18;35
Horn;311;30936;538;7;52
Korneuburg;312;91254;2068;15;111
Krems(Land);313;56487;1756;20;100
Lilienfeld;314;25655;854;20;89
Melk;315;78191;2652;43;239
Mistelbach;316;75625;1356;24;68
Mödling;317;119115;2877;43;200
Neunkirchen;318;86343;2274;40;199
Sankt Pölten(Land);319;131729;3744;58;223
Scheibbs;320;41414;1822;15;136
Tulln;321;104593;2548;29;100
Waidhofen an der Thaya;322;25682;759;12;41
Wiener Neustadt(Land);323;78307;1817;25;106
Zwettl;325;41987;1412;11;110
Linz(Stadt);401;206595;7783;113;430
Steyr(Stadt);402;38056;1394;12;63
Wels(Stadt);403;62470;2810;34;149
Braunau am Inn;404;105553;3750;35;311
Eferding;405;33178;1896;22;83
Freistadt;406;66861;3210;53;162
Gmunden;407;101859;3713;42;292
Grieskirchen;408;64875;3384;41;170
Kirchdorf an der Krems;409;57071;1953;29;167
Linz-Land;410;151371;5732;58;268
Perg;411;68968;3186;31;145
Ried im Innkreis;412;61690;3289;56;150
Rohrbach;413;56545;3521;70;74
Schärding;414;57391;3069;28;264
Steyr-Land;415;60717;2642;45;140
Urfahr-Umgebung;416;86005;4318;50;182
Vöcklabruck;417;137297;5600;62;333
Wels-Land;418;73777;2655;30;121
Salzburg(Stadt);501;155021;5335;45;325
Hallein;502;60824;3054;24;196
Salzburg-Umgebung;503;153492;5985;51;289
Sankt Johann im Pongau;504;81194;4638;66;232
Tamsweg;505;20251;1217;21;124
Zell am See;506;87628;3696;51;256
Graz(Stadt);601;291072;7845;85;506
Deutschlandsberg;603;60867;1334;20;132
Graz-Umgebung;606;156070;4029;109;304
Leibnitz;610;84756;2582;53;165
Leoben;611;59700;1790;52;145
Liezen;612;79652;2442;43;150
Murau;614;27543;835;8;117
Voitsberg;616;51044;1747;53;95
Weiz;617;90654;2398;51;222
Murtal;620;71698;2224;52;226
Bruck-Mürzzuschlag;621;98697;3137;87;291
Hartberg-Fürstenfeld;622;90606;3113;91;234
Südoststeiermark;623;84036;2702;45;181
Innsbruck-Stadt;701;131961;5873;64;217
Imst;702;60474;2576;19;161
Innsbruck-Land;703;180453;7886;84;400
Kitzbühel;704;64168;2337;23;115
Kufstein;705;110287;5720;92;246
Landeck;706;44386;2210;27;105
Lienz;707;48738;2155;24;165
Reutte;708;32838;823;3;57
Schwaz;709;84329;6344;85;263
Bludenz;801;64107;2560;31;183
Bregenz;802;134987;5495;65;312
Dornbirn;803;89912;4451;35;251
Feldkirch;804;108133;4635;44;353
Wien;900;1911191;65194;830;3344
