time;tägliche Erkrankungen;Timestamp
25.02.2020;2;2020-04-28T14:03:12
26.02.2020;0;2020-04-28T14:03:12
27.02.2020;3;2020-04-28T14:03:12
28.02.2020;6;2020-04-28T14:03:12
29.02.2020;1;2020-04-28T14:03:12
01.03.2020;2;2020-04-28T14:03:12
02.03.2020;6;2020-04-28T14:03:12
03.03.2020;9;2020-04-28T14:03:12
04.03.2020;14;2020-04-28T14:03:12
05.03.2020;20;2020-04-28T14:03:12
06.03.2020;22;2020-04-28T14:03:12
07.03.2020;16;2020-04-28T14:03:12
08.03.2020;32;2020-04-28T14:03:12
09.03.2020;28;2020-04-28T14:03:12
10.03.2020;70;2020-04-28T14:03:12
11.03.2020;131;2020-04-28T14:03:12
12.03.2020;114;2020-04-28T14:03:12
13.03.2020;229;2020-04-28T14:03:12
14.03.2020;186;2020-04-28T14:03:12
15.03.2020;219;2020-04-28T14:03:12
16.03.2020;276;2020-04-28T14:03:12
17.03.2020;379;2020-04-28T14:03:12
18.03.2020;394;2020-04-28T14:03:12
19.03.2020;488;2020-04-28T14:03:12
20.03.2020;570;2020-04-28T14:03:12
21.03.2020;483;2020-04-28T14:03:12
22.03.2020;606;2020-04-28T14:03:12
23.03.2020;855;2020-04-28T14:03:12
24.03.2020;793;2020-04-28T14:03:12
25.03.2020;718;2020-04-28T14:03:12
26.03.2020;973;2020-04-28T14:03:12
27.03.2020;812;2020-04-28T14:03:12
28.03.2020;588;2020-04-28T14:03:12
29.03.2020;470;2020-04-28T14:03:12
30.03.2020;648;2020-04-28T14:03:12
31.03.2020;576;2020-04-28T14:03:12
01.04.2020;495;2020-04-28T14:03:12
02.04.2020;402;2020-04-28T14:03:12
03.04.2020;370;2020-04-28T14:03:12
04.04.2020;257;2020-04-28T14:03:12
05.04.2020;165;2020-04-28T14:03:12
06.04.2020;270;2020-04-28T14:03:12
07.04.2020;321;2020-04-28T14:03:12
08.04.2020;239;2020-04-28T14:03:12
09.04.2020;265;2020-04-28T14:03:12
10.04.2020;356;2020-04-28T14:03:12
11.04.2020;171;2020-04-28T14:03:12
12.04.2020;106;2020-04-28T14:03:12
13.04.2020;91;2020-04-28T14:03:12
14.04.2020;149;2020-04-28T14:03:12
15.04.2020;101;2020-04-28T14:03:12
16.04.2020;123;2020-04-28T14:03:12
17.04.2020;78;2020-04-28T14:03:12
18.04.2020;57;2020-04-28T14:03:12
19.04.2020;41;2020-04-28T14:03:12
20.04.2020;59;2020-04-28T14:03:12
21.04.2020;66;2020-04-28T14:03:12
22.04.2020;67;2020-04-28T14:03:12
23.04.2020;54;2020-04-28T14:03:12
24.04.2020;81;2020-04-28T14:03:12
25.04.2020;59;2020-04-28T14:03:12
26.04.2020;32;2020-04-28T14:03:12
27.04.2020;48;2020-04-28T14:03:12
