Altersgruppe;Anzahl_demografisch;Timestamp
<5;0;2020-04-28T14:03:12
5-14;0;2020-04-28T14:03:12
15-24;0;2020-04-28T14:03:12
25-34;0;2020-04-28T14:03:12
35-44;0;2020-04-28T14:03:12
45-54;0;2020-04-28T14:03:12
55-64;1;2020-04-28T14:03:12
65-74;11;2020-04-28T14:03:12
75-84;32;2020-04-28T14:03:12
>84;95;2020-04-28T14:03:12
