Bundesland;Anzahl;GKZ;Timestamp
Wien;4450;9;2020-09-30T14:37:27
Vorarlberg;425;8;2020-09-30T14:37:27
Tirol;497;7;2020-09-30T14:37:27
Steiermark;520;6;2020-09-30T14:37:27
Salzburg;268;5;2020-09-30T14:37:27
Oberösterreich;724;4;2020-09-30T14:37:27
Niederösterreich;1172;3;2020-09-30T14:37:27
Kärnten;147;2;2020-09-30T14:37:27
Burgenland;167;1;2020-09-30T14:37:27
