Altersgruppe;Anzahl;Timestamp
<5;0;2020-09-30T14:37:27
5-14;0;2020-09-30T14:37:27
15-24;0;2020-09-30T14:37:27
25-34;1;2020-09-30T14:37:27
35-44;3;2020-09-30T14:37:27
45-54;15;2020-09-30T14:37:27
55-64;29;2020-09-30T14:37:27
65-74;135;2020-09-30T14:37:27
75-84;280;2020-09-30T14:37:27
>84;313;2020-09-30T14:37:27
