Bundesland;Anzahl;GKZ;Timestamp
Wien;3067;9;2021-01-24T06:02:00
Vorarlberg;774;8;2021-01-24T06:02:00
Tirol;1167;7;2021-01-24T06:02:00
Steiermark;2206;6;2021-01-24T06:02:00
Salzburg;1822;5;2021-01-24T06:02:00
Oberösterreich;1828;4;2021-01-24T06:02:00
Niederösterreich;3474;3;2021-01-24T06:02:00
Kärnten;1027;2;2021-01-24T06:02:00
Burgenland;510;1;2021-01-24T06:02:00
