Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;664;9;26
Rust(Stadt);102;1980;70;0;1
Eisenstadt-Umgebung;103;43236;1696;23;73
Güssing;104;25699;1443;44;83
Jennersdorf;105;17097;1056;20;84
Mattersburg;106;40042;1655;24;66
Neusiedl am See;107;59990;2432;31;101
Oberpullendorf;108;37384;1716;25;64
Oberwart;109;54192;2529;61;169
Klagenfurt Stadt;201;101300;5000;148;169
Villach Stadt;202;62882;2783;59;118
Hermagor;203;18054;1713;23;88
Klagenfurt Land;204;60014;3245;59;111
Sankt Veit an der Glan;205;54186;3160;93;97
Spittal an der Drau;206;75868;3950;101;141
Villach Land;207;64618;3357;68;144
Völkermarkt;208;41862;2937;54;93
Wolfsberg;209;52607;2809;66;60
Feldkirchen;210;29902;1769;42;38
Krems an der Donau(Stadt);301;25036;1043;25;34
Sankt Pölten(Stadt);302;55514;2763;45;106
Waidhofen an der Ybbs(Stadt);303;11222;684;10;21
Wiener Neustadt(Stadt);304;45823;2872;62;248
Amstetten;305;116520;7617;122;83
Baden;306;146751;7062;96;450
Bruck an der Leitha;307;103735;4205;70;274
Gänserndorf;308;104782;4122;53;256
Gmünd;309;36553;2032;35;97
Hollabrunn;310;51033;1876;44;89
Horn;311;30936;985;12;64
Korneuburg;312;91254;3173;42;153
Krems(Land);313;56487;2553;33;58
Lilienfeld;314;25655;1192;31;36
Melk;315;78191;4043;82;85
Mistelbach;316;75625;2789;33;195
Mödling;317;119115;4647;101;223
Neunkirchen;318;86343;4180;80;218
Sankt Pölten(Land);319;131729;5596;104;255
Scheibbs;320;41414;2705;32;60
Tulln;321;104593;4138;70;140
Waidhofen an der Thaya;322;25682;1283;14;72
Wiener Neustadt(Land);323;78307;3621;60;283
Zwettl;325;41987;2574;30;78
Linz(Stadt);401;206595;10283;207;225
Steyr(Stadt);402;38056;1805;18;45
Wels(Stadt);403;62470;4057;60;129
Braunau am Inn;404;105553;6405;69;306
Eferding;405;33178;2314;29;46
Freistadt;406;66861;4277;84;63
Gmunden;407;101859;6148;94;200
Grieskirchen;408;64875;4419;68;58
Kirchdorf an der Krems;409;57071;3108;74;134
Linz-Land;410;151371;7701;81;169
Perg;411;68968;4560;64;225
Ried im Innkreis;412;61690;4546;89;140
Rohrbach;413;56545;4583;92;95
Schärding;414;57391;4409;62;76
Steyr-Land;415;60717;3492;62;43
Urfahr-Umgebung;416;86005;5230;69;106
Vöcklabruck;417;137297;8311;138;268
Wels-Land;418;73777;4057;51;192
Salzburg(Stadt);501;155021;8910;118;315
Hallein;502;60824;5274;58;124
Salzburg-Umgebung;503;153492;9675;99;351
Sankt Johann im Pongau;504;81194;7911;98;415
Tamsweg;505;20251;2099;38;49
Zell am See;506;87628;5763;98;150
Graz(Stadt);601;291072;11937;263;375
Deutschlandsberg;603;60867;2853;89;84
Graz-Umgebung;606;156070;6479;223;171
Leibnitz;610;84756;4288;93;190
Leoben;611;59700;2604;92;74
Liezen;612;79652;4220;97;123
Murau;614;27543;1383;20;25
Voitsberg;616;51044;2377;89;69
Weiz;617;90654;4261;129;296
Murtal;620;71698;3608;149;84
Bruck-Mürzzuschlag;621;98697;4945;224;179
Hartberg-Fürstenfeld;622;90606;5419;161;218
Südoststeiermark;623;84036;4579;156;156
Innsbruck-Stadt;701;131961;7165;88;79
Imst;702;60474;3667;33;102
Innsbruck-Land;703;180453;10333;132;120
Kitzbühel;704;64168;3644;38;81
Kufstein;705;110287;7447;129;104
Landeck;706;44386;3048;42;42
Lienz;707;48738;3813;42;180
Reutte;708;32838;1403;4;3
Schwaz;709;84329;8118;125;79
Bludenz;801;64107;3516;45;45
Bregenz;802;134987;7360;95;86
Dornbirn;803;89912;6152;66;53
Feldkirch;804;108133;6572;71;113
Wien;900;1911191;97002;1746;4364
