Bundesland;Anzahl;GKZ;Timestamp
Wien;6704;9;2020-12-16T04:02:00
Vorarlberg;1996;8;2020-12-16T04:02:00
Tirol;2308;7;2020-12-16T04:02:00
Steiermark;8771;6;2020-12-16T04:02:00
Salzburg;2653;5;2020-12-16T04:02:00
Oberösterreich;4417;4;2020-12-16T04:02:00
Niederösterreich;5817;3;2020-12-16T04:02:00
Kärnten;1753;2;2020-12-16T04:02:00
Burgenland;862;1;2020-12-16T04:02:00
