Altersgruppe;Anzahl;Timestamp
<5;0;2020-09-01T17:38:45
5-14;0;2020-09-01T17:38:45
15-24;0;2020-09-01T17:38:45
25-34;1;2020-09-01T17:38:45
35-44;3;2020-09-01T17:38:45
45-54;14;2020-09-01T17:38:45
55-64;26;2020-09-01T17:38:45
65-74;127;2020-09-01T17:38:45
75-84;265;2020-09-01T17:38:45
>84;291;2020-09-01T17:38:45
