Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;343;295,399348915721;305;2020-09-01T17:38:45
Baden;322;220,241718706183;306;2020-09-01T17:38:45
Bludenz;320;502,244404683429;801;2020-09-01T17:38:45
Braunau am Inn;228;218,374070952417;404;2020-09-01T17:38:45
Bregenz;331;246,310917303528;802;2020-09-01T17:38:45
Bruck an der Leitha;211;206,84246642486;307;2020-09-01T17:38:45
Bruck-Mürzzuschlag;102;103,046957083973;621;2020-09-01T17:38:45
Deutschlandsberg;61;100,29430624291;603;2020-09-01T17:38:45
Dornbirn;200;224,615626509136;803;2020-09-01T17:38:45
Eferding;104;313,668717577512;405;2020-09-01T17:38:45
Eisenstadt(Stadt);26;177,632028421125;101;2020-09-01T17:38:45
Eisenstadt-Umgebung;54;125,794954224614;103;2020-09-01T17:38:45
Feldkirch;258;240,76372493211;804;2020-09-01T17:38:45
Feldkirchen;27;90,189397735244;210;2020-09-01T17:38:45
Freistadt;162;243,166569099833;406;2020-09-01T17:38:45
Gänserndorf;205;197,712323746697;308;2020-09-01T17:38:45
Gmünd;17;46,2295706088706;309;2020-09-01T17:38:45
Gmunden;189;185,966880184196;407;2020-09-01T17:38:45
Graz(Stadt);802;277,695061736945;601;2020-09-01T17:38:45
Graz-Umgebung;316;204,848956307533;606;2020-09-01T17:38:45
Grieskirchen;118;182,321039538944;408;2020-09-01T17:38:45
Güssing;37;143,427530332984;104;2020-09-01T17:38:45
Hallein;106;175,572266207308;502;2020-09-01T17:38:45
Hartberg-Fürstenfeld;336;370,770894484783;622;2020-09-01T17:38:45
Hermagor;5;27,4363476733977;203;2020-09-01T17:38:45
Hollabrunn;55;108,14424475992;310;2020-09-01T17:38:45
Horn;99;318,43036346092;311;2020-09-01T17:38:45
Imst;312;519,515119222059;702;2020-09-01T17:38:45
Innsbruck-Land;500;278,834249768568;703;2020-09-01T17:38:45
Innsbruck-Stadt;674;510,180909847854;701;2020-09-01T17:38:45
Jennersdorf;13;76,1748505801008;105;2020-09-01T17:38:45
Kirchdorf an der Krems;96;168,817922836141;409;2020-09-01T17:38:45
Kitzbühel;397;621,468042140856;704;2020-09-01T17:38:45
Klagenfurt Land;71;118,729096989967;204;2020-09-01T17:38:45
Klagenfurt Stadt;169;167,630459148755;201;2020-09-01T17:38:45
Korneuburg;245;269,559572665559;312;2020-09-01T17:38:45
Krems an der Donau(Stadt);47;188,937128155652;301;2020-09-01T17:38:45
Krems(Land);193;341,013499187222;313;2020-09-01T17:38:45
Kufstein;658;599,916121150234;705;2020-09-01T17:38:45
Landeck;1029;2319,55277038907;706;2020-09-01T17:38:45
Leibnitz;201;243,683623490616;610;2020-09-01T17:38:45
Leoben;55;91,5750915750916;611;2020-09-01T17:38:45
Lienz;163;334,338399688224;707;2020-09-01T17:38:45
Liezen (inkl. Gröbming);128;160,198245328594;612;2020-09-01T17:38:45
Lilienfeld;59;228,575856190919;314;2020-09-01T17:38:45
Linz(Stadt);943;458,37667577263;401;2020-09-01T17:38:45
Linz-Land;685;455,837043247955;410;2020-09-01T17:38:45
Mattersburg;97;242,955541640576;106;2020-09-01T17:38:45
Melk;204;261,665939816834;315;2020-09-01T17:38:45
Mistelbach;172;227,865877084907;316;2020-09-01T17:38:45
Mödling;300;252,105077396259;317;2020-09-01T17:38:45
Murau;12;43,385516468419;614;2020-09-01T17:38:45
Murtal;82;113,882562079884;620;2020-09-01T17:38:45
Neunkirchen;259;300,14717641469;318;2020-09-01T17:38:45
Neusiedl am See;84;141,053197205803;107;2020-09-01T17:38:45
Oberpullendorf;34;90,6352464478981;108;2020-09-01T17:38:45
Oberwart;162;299,5783711813;109;2020-09-01T17:38:45
Perg;399;582,830599336829;411;2020-09-01T17:38:45
Reutte;80;244,872972145699;708;2020-09-01T17:38:45
Ried im Innkreis;105;171,557414548069;412;2020-09-01T17:38:45
Rohrbach;210;371,523600594438;413;2020-09-01T17:38:45
Rust(Stadt);1;51,5463917525773;102;2020-09-01T17:38:45
Salzburg(Stadt);311;201,671735479311;501;2020-09-01T17:38:45
Salzburg-Umgebung;354;232,464982499458;503;2020-09-01T17:38:45
Sankt Johann im Pongau;488;605,661946309558;504;2020-09-01T17:38:45
Sankt Pölten(Land);356;271,664479106254;319;2020-09-01T17:38:45
Sankt Pölten(Stadt);132;239,808153477218;302;2020-09-01T17:38:45
Sankt Veit an der Glan;60;109,980753368161;205;2020-09-01T17:38:45
Schärding;76;132,61905177378;414;2020-09-01T17:38:45
Scheibbs;110;265,681230828684;320;2020-09-01T17:38:45
Schwaz;442;526,987230694025;709;2020-09-01T17:38:45
