Altersgruppe;Anzahl;Timestamp
<5;88;2020-05-08T10:00:00
5-14;352;2020-05-08T10:00:00
15-24;1458;2020-05-08T10:00:00
25-34;2179;2020-05-08T10:00:00
35-44;2188;2020-05-08T10:00:00
45-54;3234;2020-05-08T10:00:00
55-64;2599;2020-05-08T10:00:00
65-74;1382;2020-05-08T10:00:00
75-84;1332;2020-05-08T10:00:00
>84;874;2020-05-08T10:00:00
