Bundesland;Anzahl;GKZ;Timestamp
Wien;295;9;2020-06-10T03:00:00
Vorarlberg;14;8;2020-06-10T03:00:00
Tirol;8;7;2020-06-10T03:00:00
Steiermark;12;6;2020-06-10T03:00:00
Salzburg;2;5;2020-06-10T03:00:00
Oberösterreich;22;4;2020-06-10T03:00:00
Niederösterreich;72;3;2020-06-10T03:00:00
Kärnten;3;2;2020-06-10T03:00:00
Burgenland;4;1;2020-06-10T03:00:00
