Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;9677;167;1;2021-01-15T13:02:00
Kärnten;22200;541;2;2021-01-15T13:02:00
Niederösterreich;54999;952;3;2021-01-15T13:02:00
Oberösterreich;73063;1167;4;2021-01-15T13:02:00
Salzburg;28883;391;5;2021-01-15T13:02:00
Steiermark;41759;1160;6;2021-01-15T13:02:00
Tirol;41255;505;7;2021-01-15T13:02:00
Vorarlberg;20299;225;8;2021-01-15T13:02:00
Wien;73079;1244;9;2021-01-15T13:02:00
