Bundesland;Anzahl;GKZ;Timestamp
Wien;559;9;2020-05-15T05:00:00
Vorarlberg;10;8;2020-05-15T05:00:00
Tirol;61;7;2020-05-15T05:00:00
Steiermark;171;6;2020-05-15T05:00:00
Salzburg;23;5;2020-05-15T05:00:00
Oberösterreich;33;4;2020-05-15T05:00:00
Niederösterreich;137;3;2020-05-15T05:00:00
Kärnten;8;2;2020-05-15T05:00:00
Burgenland;25;1;2020-05-15T05:00:00
