Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;6645;5722,82412112235;305;2021-01-11T18:02:00
Baden;4817;3294,73403418535;306;2021-01-11T18:02:00
Bludenz;2951;4631,63511944;801;2021-01-11T18:02:00
Braunau am Inn;4570;4377,05922917784;404;2021-01-11T18:02:00
Bregenz;6453;4801,94667480262;802;2021-01-11T18:02:00
Bruck an der Leitha;2999;2939,90785217136;307;2021-01-11T18:02:00
Bruck-Mürzzuschlag;3791;3829,91190495434;621;2021-01-11T18:02:00
Deutschlandsberg;2045;3362,32551256967;603;2021-01-11T18:02:00
Dornbirn;5276;5925,36022731101;803;2021-01-11T18:02:00
Eferding;2057;6204,00530823984;405;2021-01-11T18:02:00
Eisenstadt(Stadt);525;3586,80057388809;101;2021-01-11T18:02:00
Eisenstadt-Umgebung;1320;3074,98776993501;103;2021-01-11T18:02:00
Feldkirch;5586;5212,81460259987;804;2021-01-11T18:02:00
Feldkirchen;1385;4626,38206901159;210;2021-01-11T18:02:00
Freistadt;3682;5526,78584830609;406;2021-01-11T18:02:00
Gänserndorf;2577;2485,38857704994;308;2021-01-11T18:02:00
Gmünd;1582;4302,06945313137;309;2021-01-11T18:02:00
Gmunden;4956;4876,46485816336;407;2021-01-11T18:02:00
Graz(Stadt);9717;3364,54228790261;601;2021-01-11T18:02:00
Graz-Umgebung;4977;3226,37106184364;606;2021-01-11T18:02:00
Grieskirchen;3876;5988,78262078769;408;2021-01-11T18:02:00
Güssing;1033;4004,34159010738;104;2021-01-11T18:02:00
Hallein;4280;7089,14433365356;502;2021-01-11T18:02:00
Hartberg-Fürstenfeld;3848;4246,20952969478;622;2021-01-11T18:02:00
Hermagor;962;5278,75329236172;203;2021-01-11T18:02:00
Hollabrunn;1212;2383,1059027095;310;2021-01-11T18:02:00
Horn;621;1997,42682534577;311;2021-01-11T18:02:00
Imst;3103;5166,84427867324;702;2021-01-11T18:02:00
Innsbruck-Land;9416;5251,00659164166;703;2021-01-11T18:02:00
Innsbruck-Stadt;6584;4983,72568314283;701;2021-01-11T18:02:00
Jennersdorf;644;3773,58490566038;105;2021-01-11T18:02:00
Kirchdorf an der Krems;2554;4491,26015545317;409;2021-01-11T18:02:00
Kitzbühel;2875;4500,55572079335;704;2021-01-11T18:02:00
Klagenfurt Land;2370;3963,21070234114;204;2021-01-11T18:02:00
Klagenfurt Stadt;4143;4109,42598966444;201;2021-01-11T18:02:00
Korneuburg;2410;2651,58600050611;312;2021-01-11T18:02:00
Krems an der Donau(Stadt);912;3666,18427399904;301;2021-01-11T18:02:00
Krems(Land);2017;3563,8561029048;313;2021-01-11T18:02:00
Kufstein;6565;5985,48531208402;705;2021-01-11T18:02:00
Landeck;2782;6271,13295162526;706;2021-01-11T18:02:00
Leibnitz;3209;3890,45148149944;610;2021-01-11T18:02:00
Leoben;2134;3553,11355311355;611;2021-01-11T18:02:00
Lienz;2716;5570,93922425287;707;2021-01-11T18:02:00
Liezen (inkl. Gröbming);3254;4072,53976796285;612;2021-01-11T18:02:00
Lilienfeld;993;3847,04788470479;314;2021-01-11T18:02:00
Linz(Stadt);8802;4278,50636283212;401;2021-01-11T18:02:00
Linz-Land;6620;4405,31565883426;410;2021-01-11T18:02:00
Mattersburg;1217;3048,21540388228;106;2021-01-11T18:02:00
Melk;3242;4158,43616120674;315;2021-01-11T18:02:00
Mistelbach;1682;2228,31630963263;316;2021-01-11T18:02:00
Mödling;3584;3011,8153246273;317;2021-01-11T18:02:00
Murau;1046;3781,77085216385;614;2021-01-11T18:02:00
Murtal;2949;4095,6057996778;620;2021-01-11T18:02:00
Neunkirchen;3039;3521,80412789283;318;2021-01-11T18:02:00
Neusiedl am See;1766;2965,47555077915;107;2021-01-11T18:02:00
Oberpullendorf;1412;3764,02847013035;108;2021-01-11T18:02:00
Oberwart;1915;3541,31222723574;109;2021-01-11T18:02:00
Perg;3723;5438,29153215793;411;2021-01-11T18:02:00
Reutte;1060;3244,56688093052;708;2021-01-11T18:02:00
Ried im Innkreis;3755;6135,21992026665;412;2021-01-11T18:02:00
Rohrbach;3926;6945,72217111316;413;2021-01-11T18:02:00
Rust(Stadt);62;3195,87628865979;102;2021-01-11T18:02:00
