Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;8804;156;1;2021-01-01T22:02:00
Kärnten;19517;473;2;2021-01-01T22:02:00
Niederösterreich;50115;844;3;2021-01-01T22:02:00
Oberösterreich;67952;1057;4;2021-01-01T22:02:00
Salzburg;25310;340;5;2021-01-01T22:02:00
Steiermark;37664;1048;6;2021-01-01T22:02:00
Tirol;38670;478;7;2021-01-01T22:02:00
Vorarlberg;18652;210;8;2021-01-01T22:02:00
Wien;68217;1088;9;2021-01-01T22:02:00
