Altersgruppe;Anzahl_demografisch;Timestamp
<5;0;2020-12-31T04:02:00
5-14;0;2020-12-31T04:02:00
15-24;0;2020-12-31T04:02:00
25-34;0;2020-12-31T04:02:00
35-44;1;2020-12-31T04:02:00
45-54;5;2020-12-31T04:02:00
55-64;20;2020-12-31T04:02:00
65-74;90;2020-12-31T04:02:00
75-84;317;2020-12-31T04:02:00
>84;1151;2020-12-31T04:02:00
