AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6299;M;9;9;0
1;<5;Burgenland;1;5852;W;5;4;0
1;<5;Kärnten;2;12352;M;6;3;0
1;<5;Kärnten;2;11792;W;6;1;0
1;<5;Niederösterreich;3;40461;M;41;35;0
1;<5;Niederösterreich;3;38258;W;31;25;0
1;<5;Oberösterreich;4;39625;M;111;90;0
1;<5;Oberösterreich;4;37227;W;93;82;0
1;<5;Salzburg;5;14436;M;20;13;0
1;<5;Salzburg;5;13715;W;21;15;0
1;<5;Steiermark;6;29062;M;17;16;0
1;<5;Steiermark;6;27180;W;22;20;0
1;<5;Tirol;7;19650;M;45;37;0
1;<5;Tirol;7;18347;W;40;37;0
1;<5;Vorarlberg;8;11173;M;16;12;0
1;<5;Vorarlberg;8;10465;W;12;9;0
1;<5;Wien;9;51014;M;154;124;0
1;<5;Wien;9;48225;W;136;98;0
1;<5;Österreich;10;224072;M;419;339;0
1;<5;Österreich;10;211061;W;366;291;0
2;5-14;Burgenland;1;13540;M;36;23;0
2;5-14;Burgenland;1;12963;W;15;15;0
2;5-14;Kärnten;2;26230;M;22;16;0
2;5-14;Kärnten;2;24760;W;15;11;0
2;5-14;Niederösterreich;3;84110;M;219;145;0
2;5-14;Niederösterreich;3;79748;W;198;122;0
2;5-14;Oberösterreich;4;75629;M;365;279;0
2;5-14;Oberösterreich;4;71764;W;308;257;0
2;5-14;Salzburg;5;27154;M;88;65;0
2;5-14;Salzburg;5;25973;W;68;59;0
2;5-14;Steiermark;6;56727;M;95;69;0
2;5-14;Steiermark;6;53657;W;83;60;0
2;5-14;Tirol;7;37056;M;180;143;0
2;5-14;Tirol;7;35165;W;142;117;0
2;5-14;Vorarlberg;8;21275;M;87;58;0
2;5-14;Vorarlberg;8;20340;W;78;49;0
2;5-14;Wien;9;91779;M;757;455;0
2;5-14;Wien;9;85689;W;681;398;0
2;5-14;Österreich;10;433500;M;1849;1253;0
2;5-14;Österreich;10;410059;W;1588;1088;0
3;15-24;Burgenland;1;14439;M;141;85;0
3;15-24;Burgenland;1;13325;W;78;52;0
3;15-24;Kärnten;2;28982;M;127;105;0
3;15-24;Kärnten;2;26664;W;88;74;0
3;15-24;Niederösterreich;3;91319;M;822;633;0
3;15-24;Niederösterreich;3;84326;W;587;449;0
3;15-24;Oberösterreich;4;85564;M;739;626;0
3;15-24;Oberösterreich;4;79443;W;659;571;0
3;15-24;Salzburg;5;31945;M;244;188;0
3;15-24;Salzburg;5;29505;W;224;191;0
3;15-24;Steiermark;6;68685;M;274;223;0
3;15-24;Steiermark;6;63443;W;308;263;0
3;15-24;Tirol;7;44135;M;674;597;0
3;15-24;Tirol;7;41816;W;533;488;0
3;15-24;Vorarlberg;8;23582;M;220;181;0
3;15-24;Vorarlberg;8;21356;W;185;142;0
3;15-24;Wien;9;111527;M;2199;1483;0
3;15-24;Wien;9;109711;W;1973;1312;0
3;15-24;Österreich;10;500178;M;5440;4121;0
3;15-24;Österreich;10;469589;W;4635;3542;0
4;25-34;Burgenland;1;15919;M;85;65;0
4;25-34;Burgenland;1;15611;W;65;46;0
4;25-34;Kärnten;2;33383;M;105;80;0
4;25-34;Kärnten;2;32434;W;86;64;0
4;25-34;Niederösterreich;3;99983;M;677;526;0
4;25-34;Niederösterreich;3;97053;W;596;464;0
4;25-34;Oberösterreich;4;101397;M;694;550;0
4;25-34;Oberösterreich;4;94818;W;621;496;1
4;25-34;Salzburg;5;38361;M;225;187;1
4;25-34;Salzburg;5;37326;W;218;184;0
4;25-34;Steiermark;6;85258;M;287;237;0
4;25-34;Steiermark;6;78765;W;265;235;0
4;25-34;Tirol;7;54311;M;673;609;0
4;25-34;Tirol;7;52332;W;556;506;0
4;25-34;Vorarlberg;8;26971;M;202;172;0
4;25-34;Vorarlberg;8;25881;W;183;147;0
4;25-34;Wien;9;159858;M;2309;1630;0
4;25-34;Wien;9;157213;W;1954;1283;0
4;25-34;Österreich;10;615441;M;5257;4056;1
4;25-34;Österreich;10;591433;W;4544;3425;1
5;35-44;Burgenland;1;18466;M;81;58;0
5;35-44;Burgenland;1;19368;W;67;50;0
5;35-44;Kärnten;2;34259;M;69;45;0
5;35-44;Kärnten;2;34046;W;71;53;0
5;35-44;Niederösterreich;3;106230;M;568;443;2
5;35-44;Niederösterreich;3;107271;W;550;437;0
5;35-44;Oberösterreich;4;96624;M;563;455;0
5;35-44;Oberösterreich;4;93084;W;554;460;1
5;35-44;Salzburg;5;36504;M;200;169;0
5;35-44;Salzburg;5;36266;W;195;157;0
5;35-44;Steiermark;6;80862;M;270;224;1
5;35-44;Steiermark;6;78868;W;244;208;0
5;35-44;Tirol;7;49776;M;494;440;0
5;35-44;Tirol;7;49773;W;482;434;0
5;35-44;Vorarlberg;8;26536;M;165;141;0
5;35-44;Vorarlberg;8;26555;W;181;152;0
5;35-44;Wien;9;136556;M;1557;1047;0
5;35-44;Wien;9;;U;1;0;0
5;35-44;Wien;9;135570;W;1439;940;0
5;35-44;Österreich;10;585813;M;3967;3022;3
5;35-44;Österreich;10;;U;1;0;0
5;35-44;Österreich;10;580801;W;3783;2891;1
6;45-54;Burgenland;1;23555;M;99;78;1
6;45-54;Burgenland;1;23359;W;92;66;0
6;45-54;Kärnten;2;43350;M;93;71;1
6;45-54;Kärnten;2;44450;W;99;82;0
6;45-54;Niederösterreich;3;135183;M;795;615;0
6;45-54;Niederösterreich;3;;U;2;0;0
6;45-54;Niederösterreich;3;135871;W;757;593;1
6;45-54;Oberösterreich;4;113770;M;647;524;1
6;45-54;Oberösterreich;4;111883;W;648;524;1
6;45-54;Salzburg;5;41781;M;237;201;1
6;45-54;Salzburg;5;43095;W;215;185;0
6;45-54;Steiermark;6;96598;M;329;261;0
6;45-54;Steiermark;6;94098;W;374;321;0
6;45-54;Tirol;7;58275;M;527;459;2
6;45-54;Tirol;7;58650;W;593;534;0
6;45-54;Vorarlberg;8;30682;M;218;176;0
6;45-54;Vorarlberg;8;30151;W;220;187;0
6;45-54;Wien;9;135495;M;1461;954;5
6;45-54;Wien;9;137897;W;1408;928;4
6;45-54;Österreich;10;678689;M;4406;3339;11
6;45-54;Österreich;10;;U;2;0;0
6;45-54;Österreich;10;679454;W;4406;3420;6
7;55-64;Burgenland;1;23177;M;72;53;1
7;55-64;Burgenland;1;23355;W;67;52;0
7;55-64;Kärnten;2;42333;M;85;66;0
7;55-64;Kärnten;2;44113;W;74;58;0
7;55-64;Niederösterreich;3;119601;M;606;471;9
7;55-64;Niederösterreich;3;120850;W;537;424;1
7;55-64;Oberösterreich;4;103603;M;523;425;8
