Altersgruppe;Anzahl;Timestamp
<5;0;2021-01-09T14:02:00
5-14;0;2021-01-09T14:02:00
15-24;2;2021-01-09T14:02:00
25-34;5;2021-01-09T14:02:00
35-44;13;2021-01-09T14:02:00
45-54;74;2021-01-09T14:02:00
55-64;272;2021-01-09T14:02:00
65-74;798;2021-01-09T14:02:00
75-84;2079;2021-01-09T14:02:00
>84;2830;2021-01-09T14:02:00
