Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;401;11;1;2020-08-14T07:00:00
Kärnten;455;13;2;2020-08-14T07:00:00
Niederösterreich;3256;115;3;2020-08-14T07:00:00
Oberösterreich;3634;63;4;2020-08-14T07:00:00
Salzburg;1331;38;5;2020-08-14T07:00:00
Steiermark;1911;142;6;2020-08-14T07:00:00
Tirol;3596;101;7;2020-08-14T07:00:00
Vorarlberg;946;19;8;2020-08-14T07:00:00
Wien;4816;211;9;2020-08-14T07:00:00
