Bundesland;Anzahl;GKZ;Timestamp
Wien;433;9;2020-07-17T05:00:00
Vorarlberg;5;8;2020-07-17T05:00:00
Tirol;40;7;2020-07-17T05:00:00
Steiermark;96;6;2020-07-17T05:00:00
Salzburg;51;5;2020-07-17T05:00:00
Oberösterreich;523;4;2020-07-17T05:00:00
Niederösterreich;130;3;2020-07-17T05:00:00
Kärnten;18;2;2020-07-17T05:00:00
Burgenland;19;1;2020-07-17T05:00:00
