Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;565;10;9
Rust(Stadt);102;1980;66;0;5
Eisenstadt-Umgebung;103;43236;1377;19;28
Güssing;104;25699;1147;33;39
Jennersdorf;105;17097;735;17;45
Mattersburg;106;40042;1374;22;47
Neusiedl am See;107;59990;1932;28;58
Oberpullendorf;108;37384;1503;23;34
Oberwart;109;54192;2039;52;47
Klagenfurt Stadt;201;101300;4237;137;89
Villach Stadt;202;62882;2287;56;37
Hermagor;203;18054;1167;17;58
Klagenfurt Land;204;60014;2720;52;116
Sankt Veit an der Glan;205;54186;2765;90;61
Spittal an der Drau;206;75868;2944;65;260
Villach Land;207;64618;2735;64;144
Völkermarkt;208;41862;2542;50;52
Wolfsberg;209;52607;2542;64;41
Feldkirchen;210;29902;1537;38;43
Krems an der Donau(Stadt);301;25036;938;23;16
Sankt Pölten(Stadt);302;55514;2383;42;26
Waidhofen an der Ybbs(Stadt);303;11222;611;10;20
Wiener Neustadt(Stadt);304;45823;1896;53;58
Amstetten;305;116520;6986;114;126
Baden;306;146751;5255;81;177
Bruck an der Leitha;307;103735;3218;64;87
Gänserndorf;308;104782;2858;32;154
Gmünd;309;36553;1678;33;46
Hollabrunn;310;51033;1291;26;44
Horn;311;30936;708;10;41
Korneuburg;312;91254;2557;37;56
Krems(Land);313;56487;2193;28;82
Lilienfeld;314;25655;1038;30;21
Melk;315;78191;3490;79;74
Mistelbach;316;75625;1797;30;46
Mödling;317;119115;3752;89;78
Neunkirchen;318;86343;3275;72;76
Sankt Pölten(Land);319;131729;4671;88;82
Scheibbs;320;41414;2379;31;82
Tulln;321;104593;3483;51;111
Waidhofen an der Thaya;322;25682;949;13;23
Wiener Neustadt(Land);323;78307;2604;49;100
Zwettl;325;41987;2117;22;76
Linz(Stadt);401;206595;9306;194;124
Steyr(Stadt);402;38056;1665;18;9
Wels(Stadt);403;62470;3401;55;101
Braunau am Inn;404;105553;5028;61;138
Eferding;405;33178;2154;27;38
Freistadt;406;66861;3956;79;68
Gmunden;407;101859;5346;87;145
Grieskirchen;408;64875;4089;64;71
Kirchdorf an der Krems;409;57071;2753;70;54
Linz-Land;410;151371;6905;77;103
Perg;411;68968;3918;54;80
Ried im Innkreis;412;61690;4042;85;95
Rohrbach;413;56545;4173;90;43
Schärding;414;57391;3943;59;53
Steyr-Land;415;60717;3247;60;39
Urfahr-Umgebung;416;86005;4827;68;46
Vöcklabruck;417;137297;7331;126;129
Wels-Land;418;73777;3378;47;58
Salzburg(Stadt);501;155021;7629;95;312
Hallein;502;60824;4611;39;121
Salzburg-Umgebung;503;153492;8309;90;254
Sankt Johann im Pongau;504;81194;6330;85;236
Tamsweg;505;20251;1868;32;107
Zell am See;506;87628;5162;89;129
Graz(Stadt);601;291072;9969;228;249
Deutschlandsberg;603;60867;2254;76;89
Graz-Umgebung;606;156070;5355;208;144
Leibnitz;610;84756;3461;77;83
Leoben;611;59700;2237;84;37
Liezen;612;79652;3652;90;113
Murau;614;27543;1180;18;34
Voitsberg;616;51044;2130;83;51
Weiz;617;90654;3099;109;80
Murtal;620;71698;3217;133;101
Bruck-Mürzzuschlag;621;98697;4062;188;103
Hartberg-Fürstenfeld;622;90606;4123;152;98
Südoststeiermark;623;84036;3588;125;211
Innsbruck-Stadt;701;131961;6727;83;76
Imst;702;60474;3259;32;42
Innsbruck-Land;703;180453;9663;119;140
Kitzbühel;704;64168;3213;37;70
Kufstein;705;110287;6768;117;79
Landeck;706;44386;2828;39;18
Lienz;707;48738;3032;39;159
Reutte;708;32838;1160;4;31
Schwaz;709;84329;7301;110;189
Bludenz;801;64107;3178;39;104
Bregenz;802;134987;6902;91;263
Dornbirn;803;89912;5636;53;167
Feldkirch;804;108133;5970;67;149
Wien;900;1911191;80128;1427;1809
