Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;2581;2222,81550889643;305;2020-11-14T13:02:00
Baden;2418;1653,864831775;306;2020-11-14T13:02:00
Bludenz;1685;2644,63069341118;801;2020-11-14T13:02:00
Braunau am Inn;1915;1834,15063979772;404;2020-11-14T13:02:00
Bregenz;3795;2824,0179189332;802;2020-11-14T13:02:00
Bruck an der Leitha;1546;1515,5376923831;307;2020-11-14T13:02:00
Bruck-Mürzzuschlag;1671;1688,15162046391;621;2020-11-14T13:02:00
Deutschlandsberg;778;1279,1634468358;603;2020-11-14T13:02:00
Dornbirn;3216;3611,81927426691;803;2020-11-14T13:02:00
Eferding;1150;3468,45216552057;405;2020-11-14T13:02:00
Eisenstadt(Stadt);273;1865,13629842181;101;2020-11-14T13:02:00
Eisenstadt-Umgebung;717;1670,27744776015;103;2020-11-14T13:02:00
Feldkirch;2954;2756,65133119943;804;2020-11-14T13:02:00
Feldkirchen;426;1422,98827537829;210;2020-11-14T13:02:00
Freistadt;2035;3054,59239579112;406;2020-11-14T13:02:00
Gänserndorf;1330;1282,71897845418;308;2020-11-14T13:02:00
Gmünd;787;2140,15718054007;309;2020-11-14T13:02:00
Gmunden;2393;2354,59653058614;407;2020-11-14T13:02:00
Graz(Stadt);5131;1776,62513936691;601;2020-11-14T13:02:00
Graz-Umgebung;2263;1467,00375988591;606;2020-11-14T13:02:00
Grieskirchen;2024;3127,26935615952;408;2020-11-14T13:02:00
Güssing;513;1988,60332596814;104;2020-11-14T13:02:00
Hallein;1909;3161,95713386557;502;2020-11-14T13:02:00
Hartberg-Fürstenfeld;1833;2022,68764759109;622;2020-11-14T13:02:00
Hermagor;319;1750,43898156277;203;2020-11-14T13:02:00
Hollabrunn;713;1401,94266388769;310;2020-11-14T13:02:00
Horn;347;1116,11450627211;311;2020-11-14T13:02:00
Imst;1644;2737,44505128547;702;2020-11-14T13:02:00
Innsbruck-Land;5102;2845,22468463846;703;2020-11-14T13:02:00
Innsbruck-Stadt;4490;3398,68291575202;701;2020-11-14T13:02:00
Jennersdorf;356;2086,01898511661;105;2020-11-14T13:02:00
Kirchdorf an der Krems;1059;1862,27271128618;409;2020-11-14T13:02:00
Kitzbühel;1482;2319,93863590113;704;2020-11-14T13:02:00
Klagenfurt Land;856;1431,4381270903;204;2020-11-14T13:02:00
Klagenfurt Stadt;1794;1779,46179711755;201;2020-11-14T13:02:00
Korneuburg;1574;1731,782723982;312;2020-11-14T13:02:00
Krems an der Donau(Stadt);518;2082,3283486091;301;2020-11-14T13:02:00
Krems(Land);1168;2063,75008834547;313;2020-11-14T13:02:00
Kufstein;3583;3266,71650772232;705;2020-11-14T13:02:00
Landeck;1820;4102,61034218475;706;2020-11-14T13:02:00
Leibnitz;1623;1967,65433296154;610;2020-11-14T13:02:00
