Altersgruppe;Anzahl;Timestamp
<5;0;2020-07-08T22:00:00
5-14;0;2020-07-08T22:00:00
15-24;0;2020-07-08T22:00:00
25-34;1;2020-07-08T22:00:00
35-44;2;2020-07-08T22:00:00
45-54;12;2020-07-08T22:00:00
55-64;26;2020-07-08T22:00:00
65-74;113;2020-07-08T22:00:00
75-84;250;2020-07-08T22:00:00
>84;277;2020-07-08T22:00:00
