Altersgruppe;Anzahl;Timestamp
<5;0;2020-12-18T16:02:00
5-14;0;2020-12-18T16:02:00
15-24;1;2020-12-18T16:02:00
25-34;5;2020-12-18T16:02:00
35-44;12;2020-12-18T16:02:00
45-54;61;2020-12-18T16:02:00
55-64;207;2020-12-18T16:02:00
65-74;630;2020-12-18T16:02:00
75-84;1631;2020-12-18T16:02:00
>84;2156;2020-12-18T16:02:00
