Bundesland;Anzahl;GKZ;Timestamp
Wien;516;9;2020-04-25T04:00:00
Vorarlberg;117;8;2020-04-25T04:00:00
Tirol;408;7;2020-04-25T04:00:00
Steiermark;604;6;2020-04-25T04:00:00
Salzburg;183;5;2020-04-25T04:00:00
Oberösterreich;174;4;2020-04-25T04:00:00
Niederösterreich;554;3;2020-04-25T04:00:00
Kärnten;34;2;2020-04-25T04:00:00
Burgenland;79;1;2020-04-25T04:00:00
