Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;6302;102;1;2020-12-03T14:02:00
Kärnten;12355;151;2;2020-12-03T14:02:00
Niederösterreich;34613;536;3;2020-12-03T14:02:00
Oberösterreich;52106;602;4;2020-12-03T14:02:00
Salzburg;17038;196;5;2020-12-03T14:02:00
Steiermark;20486;514;6;2020-12-03T14:02:00
Tirol;30193;346;7;2020-12-03T14:02:00
Vorarlberg;13724;137;8;2020-12-03T14:02:00
Wien;51310;690;9;2020-12-03T14:02:00
