Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;6293;5419,67376888231;305;2021-01-02T11:02:00
Baden;4441;3037,55736886384;306;2021-01-02T11:02:00
Bludenz;2834;4448,00200897762;801;2021-01-02T11:02:00
Braunau am Inn;4347;4163,47406329017;404;2021-01-02T11:02:00
Bregenz;6204;4616,65538051688;802;2021-01-02T11:02:00
Bruck an der Leitha;2828;2772,27722772277;307;2021-01-02T11:02:00
Bruck-Mürzzuschlag;3620;3657,15671219591;621;2021-01-02T11:02:00
Deutschlandsberg;1873;3079,52845234376;603;2021-01-02T11:02:00
Dornbirn;5060;5682,77535068115;803;2021-01-02T11:02:00
Eferding;2019;6089,39558450959;405;2021-01-02T11:02:00
Eisenstadt(Stadt);505;3450,16055202569;101;2021-01-02T11:02:00
Eisenstadt-Umgebung;1259;2932,88606238498;103;2021-01-02T11:02:00
Feldkirch;5302;4947,78786662809;804;2021-01-02T11:02:00
Feldkirchen;1248;4168,75438420683;210;2021-01-02T11:02:00
Freistadt;3591;5390,19228171297;406;2021-01-02T11:02:00
Gänserndorf;2367;2282,85400150454;308;2021-01-02T11:02:00
Gmünd;1519;4130,74810322791;309;2021-01-02T11:02:00
Gmunden;4607;4533,06569845815;407;2021-01-02T11:02:00
Graz(Stadt);9294;3218,07718676205;601;2021-01-02T11:02:00
Graz-Umgebung;4713;3055,23142746013;606;2021-01-02T11:02:00
Grieskirchen;3751;5795,64592636084;408;2021-01-02T11:02:00
Güssing;949;3678,72233205411;104;2021-01-02T11:02:00
Hallein;3892;6446,48358564945;502;2021-01-02T11:02:00
Hartberg-Fürstenfeld;3644;4021,09862947187;622;2021-01-02T11:02:00
Hermagor;911;4998,90254609306;203;2021-01-02T11:02:00
Hollabrunn;1168;2296,59050690157;310;2021-01-02T11:02:00
Horn;607;1952,39626889675;311;2021-01-02T11:02:00
Imst;2997;4990,34234714267;702;2021-01-02T11:02:00
Innsbruck-Land;9152;5103,78210776386;703;2021-01-02T11:02:00
Innsbruck-Stadt;6469;4896,67701158126;701;2021-01-02T11:02:00
Jennersdorf;617;3615,3756006094;105;2021-01-02T11:02:00
Kirchdorf an der Krems;2382;4188,79471037175;409;2021-01-02T11:02:00
Kitzbühel;2704;4232,87049357399;704;2021-01-02T11:02:00
Klagenfurt Land;2207;3690,63545150502;204;2021-01-02T11:02:00
Klagenfurt Stadt;3983;3950,72259638751;201;2021-01-02T11:02:00
Korneuburg;2307;2538,2609556712;312;2021-01-02T11:02:00
Krems an der Donau(Stadt);880;3537,54622929731;301;2021-01-02T11:02:00
Krems(Land);1935;3418,96953848329;313;2021-01-02T11:02:00
Kufstein;6367;5804,96343976222;705;2021-01-02T11:02:00
Landeck;2671;6020,91880438213;706;2021-01-02T11:02:00
Leibnitz;3061;3711,02274380486;610;2021-01-02T11:02:00
Leoben;2024;3369,96336996337;611;2021-01-02T11:02:00
Lienz;2589;5310,44243431173;707;2021-01-02T11:02:00
Liezen (inkl. Gröbming);3001;3755,89792368055;612;2021-01-02T11:02:00
Lilienfeld;963;3730,82287308229;314;2021-01-02T11:02:00
Linz(Stadt);8554;4157,9576718548;401;2021-01-02T11:02:00
Linz-Land;6374;4241,61359658754;410;2021-01-02T11:02:00
Mattersburg;1157;2897,9336255479;106;2021-01-02T11:02:00
Melk;3100;3976,29614427542;315;2021-01-02T11:02:00
Mistelbach;1569;2078,61372759429;316;2021-01-02T11:02:00
Mödling;3408;2863,9136792215;317;2021-01-02T11:02:00
Murau;993;3590,15148776167;614;2021-01-02T11:02:00
Murtal;2742;3808,12177101272;620;2021-01-02T11:02:00
Neunkirchen;2806;3251,78755606031;318;2021-01-02T11:02:00
Neusiedl am See;1622;2723,67006985492;107;2021-01-02T11:02:00
Oberpullendorf;1341;3574,7607496068;108;2021-01-02T11:02:00
Oberwart;1849;3419,26177971743;109;2021-01-02T11:02:00
Perg;3556;5194,34990286157;411;2021-01-02T11:02:00
Reutte;966;2956,84113865932;708;2021-01-02T11:02:00
Ried im Innkreis;3637;5942,42206391739;412;2021-01-02T11:02:00
Rohrbach;3833;6781,1902908499;413;2021-01-02T11:02:00
Rust(Stadt);59;3041,23711340206;102;2021-01-02T11:02:00
Salzburg(Stadt);6472;4196,84717691993;501;2021-01-02T11:02:00
Salzburg-Umgebung;7212;4735,98150787032;503;2021-01-02T11:02:00
Sankt Johann im Pongau;5389;6688,34473086518;504;2021-01-02T11:02:00
Sankt Pölten(Land);4245;3239,36998260126;319;2021-01-02T11:02:00
Sankt Pölten(Stadt);2239;4067,65496693554;302;2021-01-02T11:02:00
Sankt Veit an der Glan;2311;4236,09201723032;205;2021-01-02T11:02:00
Schärding;3575;6238,33039593767;414;2021-01-02T11:02:00
Scheibbs;2067;4992,39185566263;320;2021-01-02T11:02:00
Schwaz;6779;8082,45800197918;709;2021-01-02T11:02:00
Spittal an der Drau;1952;2565,34938428986;206;2021-01-02T11:02:00
Steyr(Stadt);1565;4097,609509596;402;2021-01-02T11:02:00
Steyr-Land;3016;4991,14634186705;415;2021-01-02T11:02:00
Südoststeiermark;3000;3490,52322943209;623;2021-01-02T11:02:00
Tamsweg;1442;7096,45669291339;505;2021-01-02T11:02:00
Tulln;2965;2857,25298975629;321;2021-01-02T11:02:00
Urfahr-Umgebung;4656;5445,29559674873;416;2021-01-02T11:02:00
Villach Land;2248;3476,2169852168;207;2021-01-02T11:02:00
Villach Stadt;2009;3227,67218803721;202;2021-01-02T11:02:00
Vöcklabruck;6672;4896,77291509178;417;2021-01-02T11:02:00
Voitsberg;1889;3692,26559293212;616;2021-01-02T11:02:00
Völkermarkt;2238;5344,09475142079;208;2021-01-02T11:02:00
Waidhofen an der Thaya;828;3198,39307787392;322;2021-01-02T11:02:00
Waidhofen an der Ybbs(Stadt);517;4591,0665127431;303;2021-01-02T11:02:00
Weiz;2691;2978,64804135351;617;2021-01-02T11:02:00
Wels(Stadt);3079;4988,09273089572;403;2021-01-02T11:02:00
Wels-Land;3086;4221,96076285331;418;2021-01-02T11:02:00
Wien(Stadt);73339;3865,05127033541;900;2021-01-02T11:02:00
Wiener Neustadt(Land);2138;2741,34194971215;323;2021-01-02T11:02:00
Wiener Neustadt(Stadt);1611;3558,0979305166;304;2021-01-02T11:02:00
Wolfsberg;2233;4235,10222660547;209;2021-01-02T11:02:00
Zell am See;4443;5079,92042258352;506;2021-01-02T11:02:00
Zwettl;1716;4064,23191701009;325;2021-01-02T11:02:00
