Altersgruppe;Anzahl;Timestamp
<5;441;2020-09-09T17:00:00
5-14;1428;2020-09-09T17:00:00
15-24;5255;2020-09-09T17:00:00
25-34;5433;2020-09-09T17:00:00
35-44;4365;2020-09-09T17:00:00
45-54;5330;2020-09-09T17:00:00
55-64;3936;2020-09-09T17:00:00
65-74;1927;2020-09-09T17:00:00
75-84;1659;2020-09-09T17:00:00
>84;1028;2020-09-09T17:00:00
