Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;856;9;41
Rust(Stadt);102;1980;70;0;0
Eisenstadt-Umgebung;103;43236;1980;23;138
Güssing;104;25699;1596;45;70
Jennersdorf;105;17097;1123;22;32
Mattersburg;106;40042;1937;27;145
Neusiedl am See;107;59990;2741;32;105
Oberpullendorf;108;37384;1947;30;103
Oberwart;109;54192;2898;70;198
Klagenfurt Stadt;201;101300;5296;151;132
Villach Stadt;202;62882;3020;62;130
Hermagor;203;18054;1760;27;21
Klagenfurt Land;204;60014;3501;61;128
Sankt Veit an der Glan;205;54186;3331;95;75
Spittal an der Drau;206;75868;4423;106;260
Villach Land;207;64618;3703;71;159
Völkermarkt;208;41862;3113;56;84
Wolfsberg;209;52607;2951;68;74
Feldkirchen;210;29902;1918;43;87
Krems an der Donau(Stadt);301;25036;1155;26;60
Sankt Pölten(Stadt);302;55514;3033;50;112
Waidhofen an der Ybbs(Stadt);303;11222;720;13;26
Wiener Neustadt(Stadt);304;45823;3330;62;182
Amstetten;305;116520;8100;122;311
Baden;306;146751;8094;100;530
Bruck an der Leitha;307;103735;4823;72;295
Gänserndorf;308;104782;4646;56;306
Gmünd;309;36553;2250;37;106
Hollabrunn;310;51033;2113;49;143
Horn;311;30936;1165;12;80
Korneuburg;312;91254;3602;43;219
Krems(Land);313;56487;2776;35;103
Lilienfeld;314;25655;1299;33;60
Melk;315;78191;4421;86;219
Mistelbach;316;75625;3110;33;175
Mödling;317;119115;5245;103;326
Neunkirchen;318;86343;4949;86;375
Sankt Pölten(Land);319;131729;6257;111;350
Scheibbs;320;41414;3003;32;162
Tulln;321;104593;4486;78;183
Waidhofen an der Thaya;322;25682;1445;14;71
Wiener Neustadt(Land);323;78307;4294;67;280
Zwettl;325;41987;2762;31;100
Linz(Stadt);401;206595;10960;209;295
Steyr(Stadt);402;38056;1930;18;81
Wels(Stadt);403;62470;4409;64;166
Braunau am Inn;404;105553;7047;76;333
Eferding;405;33178;2462;30;67
Freistadt;406;66861;4655;89;207
Gmunden;407;101859;6538;96;187
Grieskirchen;408;64875;4591;68;81
Kirchdorf an der Krems;409;57071;3516;75;195
Linz-Land;410;151371;8206;82;238
Perg;411;68968;4967;65;157
Ried im Innkreis;412;61690;4893;91;177
Rohrbach;413;56545;4754;93;66
Schärding;414;57391;4564;65;76
Steyr-Land;415;60717;3664;64;93
Urfahr-Umgebung;416;86005;5453;69;90
Vöcklabruck;417;137297;9112;144;421
Wels-Land;418;73777;4513;53;215
Salzburg(Stadt);501;155021;9814;124;417
Hallein;502;60824;5698;59;205
Salzburg-Umgebung;503;153492;10496;108;428
Sankt Johann im Pongau;504;81194;8616;105;313
Tamsweg;505;20251;2234;39;61
Zell am See;506;87628;6230;100;247
Graz(Stadt);601;291072;12876;269;441
Deutschlandsberg;603;60867;3126;91;138
Graz-Umgebung;606;156070;6995;227;273
Leibnitz;610;84756;4805;96;243
Leoben;611;59700;2836;98;120
Liezen;612;79652;4569;101;185
Murau;614;27543;1494;22;55
Voitsberg;616;51044;2625;91;132
Weiz;617;90654;4759;136;218
Murtal;620;71698;3865;152;125
Bruck-Mürzzuschlag;621;98697;5268;230;151
Hartberg-Fürstenfeld;622;90606;5966;170;297
Südoststeiermark;623;84036;4933;161;174
Innsbruck-Stadt;701;131961;7642;88;238
Imst;702;60474;4082;34;161
Innsbruck-Land;703;180453;11038;132;375
Kitzbühel;704;64168;3868;38;113
Kufstein;705;110287;7919;129;269
Landeck;706;44386;3188;44;66
Lienz;707;48738;4175;42;154
Reutte;708;32838;1479;4;54
Schwaz;709;84329;8496;126;190
Bludenz;801;64107;3607;45;47
Bregenz;802;134987;7600;97;155
Dornbirn;803;89912;6267;66;62
Feldkirch;804;108133;6781;72;106
Wien;900;1911191;108919;1850;5869
