Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;509;11;1;2020-09-16T13:00:00
Kärnten;645;13;2;2020-09-16T13:00:00
Niederösterreich;4176;115;3;2020-09-16T13:00:00
Oberösterreich;4811;65;4;2020-09-16T13:00:00
Salzburg;1654;40;5;2020-09-16T13:00:00
Steiermark;2422;144;6;2020-09-16T13:00:00
Tirol;4474;102;7;2020-09-16T13:00:00
Vorarlberg;1113;20;8;2020-09-16T13:00:00
Wien;7851;229;9;2020-09-16T13:00:00
