Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;1272;20;1;2020-10-29T12:02:00
Kärnten;1489;15;2;2020-10-29T12:02:00
Niederösterreich;9565;150;3;2020-10-29T12:02:00
Oberösterreich;9578;95;4;2020-10-29T12:02:00
Salzburg;3513;50;5;2020-10-29T12:02:00
Steiermark;4340;197;6;2020-10-29T12:02:00
Tirol;8599;113;7;2020-10-29T12:02:00
Vorarlberg;2298;31;8;2020-10-29T12:02:00
Wien;21030;342;9;2020-10-29T12:02:00
