Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;7084;120;1;2020-12-09T14:02:00
Kärnten;14797;227;2;2020-12-09T14:02:00
Niederösterreich;39110;599;3;2020-12-09T14:02:00
Oberösterreich;57076;713;4;2020-12-09T14:02:00
Salzburg;19357;234;5;2020-12-09T14:02:00
Steiermark;24020;556;6;2020-12-09T14:02:00
Tirol;33197;388;7;2020-12-09T14:02:00
Vorarlberg;15205;162;8;2020-12-09T14:02:00
Wien;55969;799;9;2020-12-09T14:02:00
