AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6271;M;128;121;0
1;<5;Burgenland;1;5908;W;116;104;0
1;<5;Kärnten;2;12224;M;167;147;0
1;<5;Kärnten;2;11683;W;146;131;0
1;<5;Niederösterreich;3;40492;M;566;513;0
1;<5;Niederösterreich;3;38354;W;464;434;0
1;<5;Oberösterreich;4;39650;M;551;503;0
1;<5;Oberösterreich;4;37428;W;434;392;0
1;<5;Salzburg;5;14528;M;256;234;0
1;<5;Salzburg;5;13799;W;202;178;0
1;<5;Steiermark;6;29066;M;517;461;0
1;<5;Steiermark;6;27485;W;501;451;0
1;<5;Tirol;7;19768;M;448;400;0
1;<5;Tirol;7;18326;W;367;348;0
1;<5;Vorarlberg;8;11200;M;230;186;0
1;<5;Vorarlberg;8;10560;W;215;173;0
1;<5;Wien;9;50897;M;1182;1020;0
1;<5;Wien;9;48196;W;1080;935;0
1;<5;Österreich;10;224096;M;4045;3585;0
1;<5;Österreich;10;211739;W;3525;3146;0
2;5-14;Burgenland;1;13528;M;792;755;0
2;5-14;Burgenland;1;12962;W;696;650;0
2;5-14;Kärnten;2;26135;M;1187;1085;0
2;5-14;Kärnten;2;24667;W;1107;1005;0
2;5-14;Niederösterreich;3;84399;M;4486;4229;0
2;5-14;Niederösterreich;3;80034;W;4149;3906;0
2;5-14;Oberösterreich;4;76223;M;3981;3515;0
2;5-14;Oberösterreich;4;72202;W;3555;3166;0
2;5-14;Salzburg;5;27260;M;2048;1917;0
2;5-14;Salzburg;5;26109;W;1836;1720;0
2;5-14;Steiermark;6;56981;M;2508;2173;0
2;5-14;Steiermark;6;53566;W;2209;1970;0
2;5-14;Tirol;7;36954;M;2540;2351;0
2;5-14;Tirol;7;35185;W;2328;2187;0
2;5-14;Vorarlberg;8;21371;M;977;861;0
2;5-14;Vorarlberg;8;20345;W;948;843;0
2;5-14;Wien;9;92739;M;6091;5446;1
2;5-14;Wien;9;86565;W;5395;4814;0
2;5-14;Österreich;10;435590;M;24610;22332;1
2;5-14;Österreich;10;411635;W;22223;20261;0
3;15-24;Burgenland;1;14211;M;1199;1172;0
3;15-24;Burgenland;1;13131;W;984;955;0
3;15-24;Kärnten;2;28406;M;2579;2449;0
3;15-24;Kärnten;2;26320;W;2286;2160;0
3;15-24;Niederösterreich;3;89919;M;7931;7558;1
3;15-24;Niederösterreich;3;83156;W;7073;6755;0
3;15-24;Oberösterreich;4;83998;M;8053;7585;0
3;15-24;Oberösterreich;4;78239;W;7774;7365;0
3;15-24;Salzburg;5;31568;M;3993;3846;0
3;15-24;Salzburg;5;29388;W;3619;3465;0
3;15-24;Steiermark;6;66905;M;4755;4493;0
3;15-24;Steiermark;6;62165;W;4566;4329;0
3;15-24;Tirol;7;42988;M;4545;4356;1
3;15-24;Tirol;7;40872;W;4192;4023;0
3;15-24;Vorarlberg;8;23260;M;2217;2025;0
3;15-24;Vorarlberg;8;21284;W;2073;1905;0
3;15-24;Wien;9;110503;M;10496;9547;4
3;15-24;Wien;9;109312;W;10190;9279;0
3;15-24;Österreich;10;491758;M;45768;43031;6
3;15-24;Österreich;10;463867;W;42757;40236;0
4;25-34;Burgenland;1;15869;M;1144;1096;1
4;25-34;Burgenland;1;15497;W;1112;1069;0
4;25-34;Kärnten;2;33170;M;2639;2508;0
4;25-34;Kärnten;2;32067;W;2622;2494;0
4;25-34;Niederösterreich;3;100196;M;7626;7277;0
4;25-34;Niederösterreich;3;96933;W;7495;7160;1
4;25-34;Oberösterreich;4;102058;M;9232;8748;0
4;25-34;Oberösterreich;4;95289;W;9142;8667;1
4;25-34;Salzburg;5;38299;M;3911;3731;1
4;25-34;Salzburg;5;37188;W;3827;3681;0
4;25-34;Steiermark;6;85306;M;5765;5464;1
4;25-34;Steiermark;6;79007;W;5734;5461;0
4;25-34;Tirol;7;54701;M;5017;4788;0
4;25-34;Tirol;7;52293;W;4711;4523;0
4;25-34;Vorarlberg;8;27098;M;2294;2111;0
4;25-34;Vorarlberg;8;25794;W;2223;2044;0
4;25-34;Wien;9;160526;M;12803;11747;4
4;25-34;Wien;9;157739;W;12506;11499;2
4;25-34;Österreich;10;617223;M;50431;47470;7
4;25-34;Österreich;10;591807;W;49373;46599;4
5;35-44;Burgenland;1;18298;M;1342;1285;3
5;35-44;Burgenland;1;19387;W;1402;1360;1
5;35-44;Kärnten;2;34383;M;2436;2307;1
5;35-44;Kärnten;2;34229;W;3064;2927;0
5;35-44;Niederösterreich;3;106173;M;7382;7044;5
5;35-44;Niederösterreich;3;107318;W;7970;7609;1
5;35-44;Oberösterreich;4;97716;M;8236;7748;4
5;35-44;Oberösterreich;4;93775;W;8860;8369;1
5;35-44;Salzburg;5;36981;M;3568;3408;1
5;35-44;Salzburg;5;36583;W;3621;3468;0
5;35-44;Steiermark;6;81448;M;5289;4955;3
5;35-44;Steiermark;6;78824;W;5694;5381;1
5;35-44;Tirol;7;49976;M;4213;3998;1
5;35-44;Tirol;7;50079;W;4465;4300;0
5;35-44;Vorarlberg;8;26757;M;2098;1930;0
5;35-44;Vorarlberg;8;26809;W;2248;2116;0
5;35-44;Wien;9;138896;M;10670;9651;3
5;35-44;Wien;9;137113;W;10947;9926;3
5;35-44;Österreich;10;590628;M;45234;42326;21
5;35-44;Österreich;10;584117;W;48271;45456;7
6;45-54;Burgenland;1;23198;M;1522;1481;3
6;45-54;Burgenland;1;23111;W;1673;1629;2
6;45-54;Kärnten;2;42248;M;3176;3009;11
6;45-54;Kärnten;2;43197;W;3751;3560;1
6;45-54;Niederösterreich;3;132507;M;9051;8626;12
6;45-54;Niederösterreich;3;133561;W;9825;9393;10
6;45-54;Oberösterreich;4;111122;M;9665;9126;11
6;45-54;Oberösterreich;4;109542;W;10628;10132;4
6;45-54;Salzburg;5;40972;M;4071;3927;4
