Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;368;0;37
Rust(Stadt);102;1980;47;0;5
Eisenstadt-Umgebung;103;43236;978;7;102
Güssing;104;25699;703;4;62
Jennersdorf;105;17097;492;9;55
Mattersburg;106;40042;903;8;113
Neusiedl am See;107;59990;1244;16;156
Oberpullendorf;108;37384;1119;11;128
Oberwart;109;54192;1560;39;107
Klagenfurt Stadt;201;101300;2793;56;443
Villach Stadt;202;62882;1396;11;179
Hermagor;203;18054;501;2;75
Klagenfurt Land;204;60014;1570;3;285
Sankt Veit an der Glan;205;54186;1691;14;392
Spittal an der Drau;206;75868;1322;7;417
Villach Land;207;64618;1510;9;361
Völkermarkt;208;41862;1561;7;242
Wolfsberg;209;52607;1581;16;352
Feldkirchen;210;29902;809;10;158
Krems an der Donau(Stadt);301;25036;740;16;72
Sankt Pölten(Stadt);302;55514;1659;10;272
Waidhofen an der Ybbs(Stadt);303;11222;333;3;43
Wiener Neustadt(Stadt);304;45823;1267;25;121
Amstetten;305;116520;4246;46;655
Baden;306;146751;3186;23;293
Bruck an der Leitha;307;103735;2107;11;189
Gänserndorf;308;104782;1635;17;125
Gmünd;309;36553;1075;16;104
Hollabrunn;310;51033;996;13;95
Horn;311;30936;472;5;42
Korneuburg;312;91254;1894;7;146
Krems(Land);313;56487;1593;16;161
Lilienfeld;314;25655;717;10;69
Melk;315;78191;2202;25;316
Mistelbach;316;75625;1223;19;103
Mödling;317;119115;2532;15;175
Neunkirchen;318;86343;1872;26;224
Sankt Pölten(Land);319;131729;3274;36;402
Scheibbs;320;41414;1564;9;214
Tulln;321;104593;2334;15;202
Waidhofen an der Thaya;322;25682;672;5;66
Wiener Neustadt(Land);323;78307;1597;20;190
Zwettl;325;41987;1203;5;167
Linz(Stadt);401;206595;6920;83;767
Steyr(Stadt);402;38056;1251;10;141
Wels(Stadt);403;62470;2500;20;312
Braunau am Inn;404;105553;3158;23;516
Eferding;405;33178;1736;18;171
Freistadt;406;66861;2943;36;315
Gmunden;407;101859;3193;31;331
Grieskirchen;408;64875;3081;20;467
Kirchdorf an der Krems;409;57071;1701;16;251
Linz-Land;410;151371;5091;44;536
Perg;411;68968;2854;22;392
Ried im Innkreis;412;61690;2984;38;303
Rohrbach;413;56545;3360;49;358
Schärding;414;57391;2623;12;306
Steyr-Land;415;60717;2393;37;256
Urfahr-Umgebung;416;86005;3987;33;466
Vöcklabruck;417;137297;4979;36;545
Wels-Land;418;73777;2395;18;320
Salzburg(Stadt);501;155021;4657;29;699
Hallein;502;60824;2680;16;297
Salzburg-Umgebung;503;153492;5401;33;737
Sankt Johann im Pongau;504;81194;4116;48;410
Tamsweg;505;20251;925;12;186
Zell am See;506;87628;3183;28;528
Graz(Stadt);601;291072;6866;64;819
Deutschlandsberg;603;60867;1105;9;124
Graz-Umgebung;606;156070;3388;79;484
Leibnitz;610;84756;2249;35;270
Leoben;611;59700;1544;41;247
Liezen;612;79652;2170;23;305
Murau;614;27543;614;6;146
Voitsberg;616;51044;1557;38;230
Weiz;617;90654;2027;42;235
Murtal;620;71698;1793;16;398
Bruck-Mürzzuschlag;621;98697;2618;53;406
Hartberg-Fürstenfeld;622;90606;2654;81;364
Südoststeiermark;623;84036;2300;26;301
Innsbruck-Stadt;701;131961;5483;53;446
Imst;702;60474;2284;15;189
Innsbruck-Land;703;180453;7110;47;723
Kitzbühel;704;64168;2101;20;177
Kufstein;705;110287;5255;69;715
Landeck;706;44386;2026;23;78
Lienz;707;48738;1805;9;453
Reutte;708;32838;725;2;96
Schwaz;709;84329;5827;67;509
Bludenz;801;64107;2268;22;195
Bregenz;802;134987;4999;46;411
Dornbirn;803;89912;4078;31;216
Feldkirch;804;108133;4110;28;382
Wien;900;1911191;58815;630;4437
