AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6299;M;11;9;0
1;<5;Burgenland;1;5852;W;7;4;0
1;<5;Kärnten;2;12352;M;6;6;0
1;<5;Kärnten;2;11792;W;7;7;0
1;<5;Niederösterreich;3;40461;M;44;39;0
1;<5;Niederösterreich;3;38258;W;34;29;0
1;<5;Oberösterreich;4;39625;M;129;107;0
1;<5;Oberösterreich;4;37227;W;108;91;0
1;<5;Salzburg;5;14436;M;24;16;0
1;<5;Salzburg;5;13715;W;27;18;0
1;<5;Steiermark;6;29062;M;22;17;0
1;<5;Steiermark;6;27180;W;26;21;0
1;<5;Tirol;7;19650;M;50;45;0
1;<5;Tirol;7;18347;W;49;40;0
1;<5;Vorarlberg;8;11173;M;20;15;0
1;<5;Vorarlberg;8;10465;W;15;11;0
1;<5;Wien;9;51014;M;175;130;0
1;<5;Wien;9;48225;W;162;109;0
1;<5;Österreich;10;224072;M;481;384;0
1;<5;Österreich;10;211061;W;435;330;0
2;5-14;Burgenland;1;13540;M;47;35;0
2;5-14;Burgenland;1;12963;W;27;16;0
2;5-14;Kärnten;2;26230;M;42;20;0
2;5-14;Kärnten;2;24760;W;26;15;0
2;5-14;Niederösterreich;3;84110;M;270;183;0
2;5-14;Niederösterreich;3;79748;W;235;162;0
2;5-14;Oberösterreich;4;75629;M;432;346;0
2;5-14;Oberösterreich;4;71764;W;391;293;0
2;5-14;Salzburg;5;27154;M;120;88;0
2;5-14;Salzburg;5;25973;W;100;71;0
2;5-14;Steiermark;6;56727;M;115;90;0
2;5-14;Steiermark;6;53657;W;109;78;0
2;5-14;Tirol;7;37056;M;269;187;0
2;5-14;Tirol;7;35165;W;219;153;0
2;5-14;Vorarlberg;8;21275;M;115;77;0
2;5-14;Vorarlberg;8;20340;W;107;60;0
2;5-14;Wien;9;91779;M;943;513;0
2;5-14;Wien;9;85689;W;821;456;0
2;5-14;Österreich;10;433500;M;2353;1539;0
2;5-14;Österreich;10;410059;W;2035;1304;0
3;15-24;Burgenland;1;14439;M;168;125;0
3;15-24;Burgenland;1;13325;W;93;76;0
3;15-24;Kärnten;2;28982;M;146;120;0
3;15-24;Kärnten;2;26664;W;107;84;0
3;15-24;Niederösterreich;3;91319;M;952;740;0
3;15-24;Niederösterreich;3;84326;W;678;544;0
3;15-24;Oberösterreich;4;85564;M;877;706;0
3;15-24;Oberösterreich;4;79443;W;778;634;0
3;15-24;Salzburg;5;31945;M;320;229;0
3;15-24;Salzburg;5;29505;W;302;218;0
3;15-24;Steiermark;6;68685;M;340;252;0
3;15-24;Steiermark;6;63443;W;350;297;0
3;15-24;Tirol;7;44135;M;790;664;0
3;15-24;Tirol;7;41816;W;636;547;0
3;15-24;Vorarlberg;8;23582;M;279;199;0
3;15-24;Vorarlberg;8;21356;W;244;165;0
3;15-24;Wien;9;111527;M;2501;1642;0
3;15-24;Wien;9;109711;W;2266;1469;0
3;15-24;Österreich;10;500178;M;6373;4677;0
3;15-24;Österreich;10;469589;W;5454;4034;0
4;25-34;Burgenland;1;15919;M;105;74;0
4;25-34;Burgenland;1;15611;W;81;54;0
4;25-34;Kärnten;2;33383;M;131;99;0
4;25-34;Kärnten;2;32434;W;110;73;0
4;25-34;Niederösterreich;3;99983;M;774;616;0
4;25-34;Niederösterreich;3;;U;2;0;0
4;25-34;Niederösterreich;3;97053;W;677;554;0
4;25-34;Oberösterreich;4;101397;M;833;653;0
4;25-34;Oberösterreich;4;94818;W;747;588;1
4;25-34;Salzburg;5;38361;M;300;214;1
4;25-34;Salzburg;5;37326;W;292;210;0
4;25-34;Steiermark;6;85258;M;359;267;0
4;25-34;Steiermark;6;78765;W;312;258;0
4;25-34;Tirol;7;54311;M;790;670;0
4;25-34;Tirol;7;52332;W;661;560;0
4;25-34;Vorarlberg;8;26971;M;241;196;0
4;25-34;Vorarlberg;8;25881;W;229;169;0
4;25-34;Wien;9;159858;M;2590;1801;0
4;25-34;Wien;9;157213;W;2267;1433;0
4;25-34;Österreich;10;615441;M;6123;4590;1
4;25-34;Österreich;10;;U;2;0;0
4;25-34;Österreich;10;591433;W;5376;3899;1
5;35-44;Burgenland;1;18466;M;102;77;0
5;35-44;Burgenland;1;19368;W;83;59;0
5;35-44;Kärnten;2;34259;M;84;56;0
5;35-44;Kärnten;2;34046;W;94;64;0
5;35-44;Niederösterreich;3;106230;M;655;523;2
5;35-44;Niederösterreich;3;107271;W;658;503;0
5;35-44;Oberösterreich;4;96624;M;666;537;0
5;35-44;Oberösterreich;4;93084;W;662;527;1
5;35-44;Salzburg;5;36504;M;265;198;0
5;35-44;Salzburg;5;36266;W;256;188;0
5;35-44;Steiermark;6;80862;M;318;252;1
5;35-44;Steiermark;6;78868;W;287;227;0
5;35-44;Tirol;7;49776;M;569;490;0
5;35-44;Tirol;7;49773;W;581;488;0
5;35-44;Vorarlberg;8;26536;M;216;155;0
5;35-44;Vorarlberg;8;26555;W;236;170;0
5;35-44;Wien;9;136556;M;1781;1158;0
5;35-44;Wien;9;135570;W;1667;1047;0
5;35-44;Österreich;10;585813;M;4656;3446;3
5;35-44;Österreich;10;580801;W;4524;3273;1
6;45-54;Burgenland;1;23555;M;124;92;1
6;45-54;Burgenland;1;23359;W;116;84;0
6;45-54;Kärnten;2;43350;M;113;80;1
6;45-54;Kärnten;2;44450;W;126;86;0
6;45-54;Niederösterreich;3;135183;M;909;729;0
6;45-54;Niederösterreich;3;;U;2;0;0
6;45-54;Niederösterreich;3;135871;W;913;689;1
6;45-54;Oberösterreich;4;113770;M;767;612;1
6;45-54;Oberösterreich;4;111883;W;793;607;1
6;45-54;Salzburg;5;41781;M;323;226;1
6;45-54;Salzburg;5;43095;W;296;212;0
