Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;924;11;13
Rust(Stadt);102;1980;73;0;0
Eisenstadt-Umgebung;103;43236;2274;24;49
Güssing;104;25699;1784;52;30
Jennersdorf;105;17097;1264;25;21
Mattersburg;106;40042;2199;32;49
Neusiedl am See;107;59990;3178;39;84
Oberpullendorf;108;37384;2197;40;30
Oberwart;109;54192;3547;87;51
Klagenfurt Stadt;201;101300;5958;155;121
Villach Stadt;202;62882;3593;68;127
Hermagor;203;18054;1856;28;7
Klagenfurt Land;204;60014;3989;65;133
Sankt Veit an der Glan;205;54186;3775;97;81
Spittal an der Drau;206;75868;5359;116;178
Villach Land;207;64618;4238;77;106
Völkermarkt;208;41862;3517;61;80
Wolfsberg;209;52607;3352;71;65
Feldkirchen;210;29902;2243;52;58
Krems an der Donau(Stadt);301;25036;1310;28;33
Sankt Pölten(Stadt);302;55514;3558;55;89
Waidhofen an der Ybbs(Stadt);303;11222;861;14;22
Wiener Neustadt(Stadt);304;45823;3752;82;47
Amstetten;305;116520;9545;126;210
Baden;306;146751;9522;120;202
Bruck an der Leitha;307;103735;5807;82;161
Gänserndorf;308;104782;5539;64;165
Gmünd;309;36553;2616;42;37
Hollabrunn;310;51033;2467;52;52
Horn;311;30936;1434;26;60
Korneuburg;312;91254;4144;48;62
Krems(Land);313;56487;3116;39;45
Lilienfeld;314;25655;1511;39;24
Melk;315;78191;5516;98;130
Mistelbach;316;75625;3589;34;55
Mödling;317;119115;6177;109;110
Neunkirchen;318;86343;5746;96;67
Sankt Pölten(Land);319;131729;7365;132;163
Scheibbs;320;41414;3636;38;75
Tulln;321;104593;5158;81;93
Waidhofen an der Thaya;322;25682;1657;14;22
Wiener Neustadt(Land);323;78307;5073;89;51
Zwettl;325;41987;3227;36;49
Linz(Stadt);401;206595;12726;214;418
Steyr(Stadt);402;38056;2265;18;67
Wels(Stadt);403;62470;5194;69;201
Braunau am Inn;404;105553;8600;102;293
Eferding;405;33178;2684;32;40
Freistadt;406;66861;5236;93;96
Gmunden;407;101859;7487;105;114
Grieskirchen;408;64875;4992;68;107
Kirchdorf an der Krems;409;57071;3976;81;62
Linz-Land;410;151371;9543;86;274
Perg;411;68968;5589;71;119
Ried im Innkreis;412;61690;5634;96;145
Rohrbach;413;56545;5001;96;47
Schärding;414;57391;5162;68;152
Steyr-Land;415;60717;4044;68;66
Urfahr-Umgebung;416;86005;5900;71;90
Vöcklabruck;417;137297;10876;153;373
Wels-Land;418;73777;5273;59;152
Salzburg(Stadt);501;155021;11178;133;278
Hallein;502;60824;6263;62;182
Salzburg-Umgebung;503;153492;11951;119;271
Sankt Johann im Pongau;504;81194;9258;112;139
Tamsweg;505;20251;2419;40;53
Zell am See;506;87628;7047;103;133
Graz(Stadt);601;291072;14986;284;600
Deutschlandsberg;603;60867;3702;100;165
Graz-Umgebung;606;156070;8092;240;245
Leibnitz;610;84756;5535;105;173
Leoben;611;59700;3212;109;71
Liezen;612;79652;5207;112;124
Murau;614;27543;1796;27;60
Voitsberg;616;51044;3130;105;136
Weiz;617;90654;5577;141;199
Murtal;620;71698;4524;162;158
Bruck-Mürzzuschlag;621;98697;5798;244;107
Hartberg-Fürstenfeld;622;90606;6842;178;168
Südoststeiermark;623;84036;5634;167;153
Innsbruck-Stadt;701;131961;8973;94;277
Imst;702;60474;4625;37;164
Innsbruck-Land;703;180453;12833;136;383
Kitzbühel;704;64168;4284;41;74
Kufstein;705;110287;9048;134;244
Landeck;706;44386;3474;46;47
Lienz;707;48738;5025;45;146
Reutte;708;32838;1850;5;85
Schwaz;709;84329;8934;131;73
Bludenz;801;64107;3933;46;103
Bregenz;802;134987;8758;99;387
Dornbirn;803;89912;7017;69;229
Feldkirch;804;108133;7564;75;230
Wien;900;1911191;130593;2159;3632
