AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6271;M;49;47;0
1;<5;Burgenland;1;5908;W;27;25;0
1;<5;Kärnten;2;12224;M;70;69;0
1;<5;Kärnten;2;11683;W;64;59;0
1;<5;Niederösterreich;3;40492;M;189;179;0
1;<5;Niederösterreich;3;38354;W;151;143;0
1;<5;Oberösterreich;4;39650;M;279;268;0
1;<5;Oberösterreich;4;37428;W;239;227;0
1;<5;Salzburg;5;14528;M;150;133;0
1;<5;Salzburg;5;13799;W;111;98;0
1;<5;Steiermark;6;29066;M;168;152;0
1;<5;Steiermark;6;27485;W;146;132;0
1;<5;Tirol;7;19768;M;246;235;0
1;<5;Tirol;7;18326;W;200;188;0
1;<5;Vorarlberg;8;11200;M;115;110;0
1;<5;Vorarlberg;8;10560;W;91;87;0
1;<5;Wien;9;50897;M;528;487;0
1;<5;Wien;9;48196;W;505;465;0
1;<5;Österreich;10;224096;M;1794;1680;0
1;<5;Österreich;10;211739;W;1534;1424;0
2;5-14;Burgenland;1;13528;M;386;363;0
2;5-14;Burgenland;1;12962;W;287;269;0
2;5-14;Kärnten;2;26135;M;485;467;0
2;5-14;Kärnten;2;24667;W;459;423;0
2;5-14;Niederösterreich;3;84399;M;2042;1959;0
2;5-14;Niederösterreich;3;80034;W;1827;1738;0
2;5-14;Oberösterreich;4;76223;M;1804;1724;0
2;5-14;Oberösterreich;4;72202;W;1625;1565;0
2;5-14;Salzburg;5;27260;M;1249;1200;0
2;5-14;Salzburg;5;26109;W;1107;1073;0
2;5-14;Steiermark;6;56981;M;877;821;0
2;5-14;Steiermark;6;53566;W;758;706;0
2;5-14;Tirol;7;36954;M;1518;1484;0
2;5-14;Tirol;7;35185;W;1488;1454;0
2;5-14;Vorarlberg;8;21371;M;638;619;0
2;5-14;Vorarlberg;8;20345;W;603;586;0
2;5-14;Wien;9;92739;M;2876;2699;0
2;5-14;Wien;9;86565;W;2592;2443;0
2;5-14;Österreich;10;435590;M;11875;11336;0
2;5-14;Österreich;10;411635;W;10746;10257;0
3;15-24;Burgenland;1;14211;M;737;715;0
3;15-24;Burgenland;1;13131;W;585;565;0
3;15-24;Kärnten;2;28406;M;1697;1611;0
3;15-24;Kärnten;2;26320;W;1464;1389;0
3;15-24;Niederösterreich;3;89919;M;4699;4495;1
3;15-24;Niederösterreich;3;83156;W;4187;4002;0
3;15-24;Oberösterreich;4;83998;M;5495;5341;0
3;15-24;Oberösterreich;4;78239;W;5326;5168;0
3;15-24;Salzburg;5;31568;M;2763;2635;0
3;15-24;Salzburg;5;29388;W;2462;2376;0
3;15-24;Steiermark;6;66905;M;2794;2684;0
3;15-24;Steiermark;6;62165;W;2841;2744;0
3;15-24;Tirol;7;42988;M;3330;3254;0
3;15-24;Tirol;7;40872;W;3097;3021;0
3;15-24;Vorarlberg;8;23260;M;1704;1657;0
3;15-24;Vorarlberg;8;21284;W;1633;1583;0
3;15-24;Wien;9;110503;M;6515;6162;1
3;15-24;Wien;9;109312;W;6350;5999;0
3;15-24;Österreich;10;491758;M;29734;28554;2
3;15-24;Österreich;10;463867;W;27945;26847;0
4;25-34;Burgenland;1;15869;M;698;663;0
4;25-34;Burgenland;1;15497;W;675;648;0
4;25-34;Kärnten;2;33170;M;1762;1670;0
4;25-34;Kärnten;2;32067;W;1799;1683;0
4;25-34;Niederösterreich;3;100196;M;4639;4426;0
4;25-34;Niederösterreich;3;96933;W;4565;4311;0
4;25-34;Oberösterreich;4;102058;M;6534;6315;0
4;25-34;Oberösterreich;4;95289;W;6630;6406;1
4;25-34;Salzburg;5;38299;M;2690;2593;1
4;25-34;Salzburg;5;37188;W;2641;2546;0
4;25-34;Steiermark;6;85306;M;3761;3579;1
4;25-34;Steiermark;6;79007;W;3854;3704;0
4;25-34;Tirol;7;54701;M;3597;3506;0
4;25-34;Tirol;7;52293;W;3563;3466;0
4;25-34;Vorarlberg;8;27098;M;1736;1672;0
4;25-34;Vorarlberg;8;25794;W;1730;1691;0
4;25-34;Wien;9;160526;M;8214;7720;2
4;25-34;Wien;9;157739;W;7913;7396;1
4;25-34;Österreich;10;617223;M;33631;32144;4
4;25-34;Österreich;10;591807;W;33371;31852;2
5;35-44;Burgenland;1;18298;M;785;746;0
5;35-44;Burgenland;1;19387;W;860;820;1
5;35-44;Kärnten;2;34383;M;1566;1472;1
5;35-44;Kärnten;2;34229;W;2071;1943;0
5;35-44;Niederösterreich;3;106173;M;4329;4098;4
5;35-44;Niederösterreich;3;107318;W;4748;4495;0
5;35-44;Oberösterreich;4;97716;M;5757;5529;3
5;35-44;Oberösterreich;4;93775;W;6427;6214;1
5;35-44;Salzburg;5;36981;M;2478;2381;0
5;35-44;Salzburg;5;36583;W;2535;2428;0
5;35-44;Steiermark;6;81448;M;3289;3120;2
5;35-44;Steiermark;6;78824;W;3770;3608;0
5;35-44;Tirol;7;49976;M;2953;2872;0
5;35-44;Tirol;7;50079;W;3319;3237;0
5;35-44;Vorarlberg;8;26757;M;1594;1543;0
5;35-44;Vorarlberg;8;26809;W;1802;1764;0
5;35-44;Wien;9;138896;M;6230;5812;2
5;35-44;Wien;9;137113;W;6469;6056;1
5;35-44;Österreich;10;590628;M;28981;27573;12
5;35-44;Österreich;10;584117;W;32001;30565;3
6;45-54;Burgenland;1;23198;M;996;940;3
6;45-54;Burgenland;1;23111;W;1105;1063;0
6;45-54;Kärnten;2;42248;M;2089;1960;6
6;45-54;Kärnten;2;43197;W;2660;2514;1
6;45-54;Niederösterreich;3;132507;M;5500;5230;11
6;45-54;Niederösterreich;3;133561;W;6329;6006;8
6;45-54;Oberösterreich;4;111122;M;6992;6732;9
6;45-54;Oberösterreich;4;109542;W;8066;7804;4
6;45-54;Salzburg;5;40972;M;2923;2815;4
6;45-54;Salzburg;5;42207;W;3314;3178;3
6;45-54;Steiermark;6;94416;M;4233;4041;12
6;45-54;Steiermark;6;92354;W;4914;4704;4
6;45-54;Tirol;7;56912;M;3714;3595;7
6;45-54;Tirol;7;57521;W;4180;4060;3
6;45-54;Vorarlberg;8;30023;M;1952;1895;1
6;45-54;Vorarlberg;8;29851;W;2134;2089;0
6;45-54;Wien;9;134056;M;6186;5710;15
6;45-54;Wien;9;137059;W;6680;6124;9
6;45-54;Österreich;10;665454;M;34586;32919;68
6;45-54;Österreich;10;668403;W;39382;37542;32
7;55-64;Burgenland;1;23739;M;857;803;10
