Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;344;296,260571507312;305;2020-09-01T23:00:00
Baden;327;223,661621170564;306;2020-09-01T23:00:00
Bludenz;320;502,244404683429;801;2020-09-01T23:00:00
Braunau am Inn;229;219,331851965367;404;2020-09-01T23:00:00
Bregenz;331;246,310917303528;802;2020-09-01T23:00:00
Bruck an der Leitha;213;208,803058523674;307;2020-09-01T23:00:00
Bruck-Mürzzuschlag;103;104,05722136911;621;2020-09-01T23:00:00
Deutschlandsberg;61;100,29430624291;603;2020-09-01T23:00:00
Dornbirn;200;224,615626509136;803;2020-09-01T23:00:00
Eferding;104;313,668717577512;405;2020-09-01T23:00:00
Eisenstadt(Stadt);26;177,632028421125;101;2020-09-01T23:00:00
Eisenstadt-Umgebung;56;130,454026603303;103;2020-09-01T23:00:00
Feldkirch;258;240,76372493211;804;2020-09-01T23:00:00
Feldkirchen;27;90,189397735244;210;2020-09-01T23:00:00
Freistadt;163;244,667597304153;406;2020-09-01T23:00:00
Gänserndorf;207;199,641224466177;308;2020-09-01T23:00:00
Gmünd;17;46,2295706088706;309;2020-09-01T23:00:00
Gmunden;189;185,966880184196;407;2020-09-01T23:00:00
Graz(Stadt);814;281,850100067173;601;2020-09-01T23:00:00
Graz-Umgebung;316;204,848956307533;606;2020-09-01T23:00:00
Grieskirchen;118;182,321039538944;408;2020-09-01T23:00:00
Güssing;37;143,427530332984;104;2020-09-01T23:00:00
Hallein;107;177,228608341339;502;2020-09-01T23:00:00
Hartberg-Fürstenfeld;336;370,770894484783;622;2020-09-01T23:00:00
Hermagor;5;27,4363476733977;203;2020-09-01T23:00:00
Hollabrunn;56;110,110503755555;310;2020-09-01T23:00:00
Horn;99;318,43036346092;311;2020-09-01T23:00:00
Imst;312;519,515119222059;702;2020-09-01T23:00:00
Innsbruck-Land;500;278,834249768568;703;2020-09-01T23:00:00
Innsbruck-Stadt;676;511,694799788055;701;2020-09-01T23:00:00
Jennersdorf;13;76,1748505801008;105;2020-09-01T23:00:00
Kirchdorf an der Krems;96;168,817922836141;409;2020-09-01T23:00:00
Kitzbühel;397;621,468042140856;704;2020-09-01T23:00:00
Klagenfurt Land;71;118,729096989967;204;2020-09-01T23:00:00
Klagenfurt Stadt;169;167,630459148755;201;2020-09-01T23:00:00
Korneuburg;252;277,261274741718;312;2020-09-01T23:00:00
Krems an der Donau(Stadt);47;188,937128155652;301;2020-09-01T23:00:00
Krems(Land);193;341,013499187222;313;2020-09-01T23:00:00
Kufstein;658;599,916121150234;705;2020-09-01T23:00:00
Landeck;1029;2319,55277038907;706;2020-09-01T23:00:00
Leibnitz;201;243,683623490616;610;2020-09-01T23:00:00
Leoben;55;91,5750915750916;611;2020-09-01T23:00:00
Lienz;163;334,338399688224;707;2020-09-01T23:00:00
Liezen (inkl. Gröbming);128;160,198245328594;612;2020-09-01T23:00:00
Lilienfeld;59;228,575856190919;314;2020-09-01T23:00:00
Linz(Stadt);943;458,37667577263;401;2020-09-01T23:00:00
Linz-Land;685;455,837043247955;410;2020-09-01T23:00:00
Mattersburg;100;250,469630557295;106;2020-09-01T23:00:00
Melk;204;261,665939816834;315;2020-09-01T23:00:00
Mistelbach;172;227,865877084907;316;2020-09-01T23:00:00
Mödling;303;254,626128170221;317;2020-09-01T23:00:00
Murau;12;43,385516468419;614;2020-09-01T23:00:00
Murtal;85;118,048997277929;620;2020-09-01T23:00:00
Neunkirchen;263;304,782654042716;318;2020-09-01T23:00:00
Neusiedl am See;84;141,053197205803;107;2020-09-01T23:00:00
Oberpullendorf;34;90,6352464478981;108;2020-09-01T23:00:00
Oberwart;162;299,5783711813;109;2020-09-01T23:00:00
Perg;399;582,830599336829;411;2020-09-01T23:00:00
Reutte;80;244,872972145699;708;2020-09-01T23:00:00
Ried im Innkreis;105;171,557414548069;412;2020-09-01T23:00:00
Rohrbach;210;371,523600594438;413;2020-09-01T23:00:00
Rust(Stadt);1;51,5463917525773;102;2020-09-01T23:00:00
Salzburg(Stadt);315;204,265584167148;501;2020-09-01T23:00:00
Salzburg-Umgebung;356;233,778343982506;503;2020-09-01T23:00:00
Sankt Johann im Pongau;488;605,661946309558;504;2020-09-01T23:00:00
Sankt Pölten(Land);356;271,664479106254;319;2020-09-01T23:00:00
Sankt Pölten(Stadt);133;241,624881912652;302;2020-09-01T23:00:00
Sankt Veit an der Glan;60;109,980753368161;205;2020-09-01T23:00:00
Schärding;77;134,364039297119;414;2020-09-01T23:00:00
Scheibbs;110;265,681230828684;320;2020-09-01T23:00:00
Schwaz;442;526,987230694025;709;2020-09-01T23:00:00
Spittal an der Drau;62;81,4813841321575;206;2020-09-01T23:00:00
Steyr(Stadt);122;319,430262089912;402;2020-09-01T23:00:00
Steyr-Land;232;383,934333989773;415;2020-09-01T23:00:00
Südoststeiermark;73;84,9360652495142;623;2020-09-01T23:00:00
Tamsweg;29;142,716535433071;505;2020-09-01T23:00:00
Tulln;249;239,951431517476;321;2020-09-01T23:00:00
Urfahr-Umgebung;366;428,045143558856;416;2020-09-01T23:00:00
Villach Land;74;114,430630296283;207;2020-09-01T23:00:00
Villach Stadt;55;88,3633500955931;202;2020-09-01T23:00:00
Vöcklabruck;248;182,014340968639;417;2020-09-01T23:00:00
Voitsberg;115;224,780594593538;616;2020-09-01T23:00:00
Völkermarkt;58;138,497540474712;208;2020-09-01T23:00:00
Waidhofen an der Thaya;82;316,749072929543;322;2020-09-01T23:00:00
Waidhofen an der Ybbs(Stadt);27;239,765562561051;303;2020-09-01T23:00:00
