Bundesland;Anzahl;GKZ;Timestamp
Wien;8874;9;2020-10-31T22:02:00
Vorarlberg;2541;8;2020-10-31T22:02:00
Tirol;4123;7;2020-10-31T22:02:00
Steiermark;4209;6;2020-10-31T22:02:00
Salzburg;2886;5;2020-10-31T22:02:00
Oberösterreich;6748;4;2020-10-31T22:02:00
Niederösterreich;5206;3;2020-10-31T22:02:00
Kärnten;1087;2;2020-10-31T22:02:00
Burgenland;916;1;2020-10-31T22:02:00
