Bezirk;Anzahl;Anzahl_Inzidenz;GKZ;Timestamp
Amstetten;2732;2352,86012022667;305;2020-11-15T21:02:00
Baden;2532;1731,8386079629;306;2020-11-15T21:02:00
Bludenz;1754;2752,92714317105;801;2020-11-15T21:02:00
Braunau am Inn;2005;1920,35093096314;404;2020-11-15T21:02:00
Bregenz;3950;2939,35988927171;802;2020-11-15T21:02:00
Bruck an der Leitha;1640;1607,68552102735;307;2020-11-15T21:02:00
Bruck-Mürzzuschlag;1724;1741,69562757617;621;2020-11-15T21:02:00
Deutschlandsberg;812;1335,06519129906;603;2020-11-15T21:02:00
Dornbirn;3338;3748,83480643748;803;2020-11-15T21:02:00
Eferding;1186;3577,02979852817;405;2020-11-15T21:02:00
Eisenstadt(Stadt);288;1967,61631481861;101;2020-11-15T21:02:00
Eisenstadt-Umgebung;750;1747,15214200853;103;2020-11-15T21:02:00
Feldkirch;3085;2878,89957913008;804;2020-11-15T21:02:00
Feldkirchen;447;1493,13558472793;210;2020-11-15T21:02:00
Freistadt;2087;3132,64586241575;406;2020-11-15T21:02:00
Gänserndorf;1367;1318,40364176456;308;2020-11-15T21:02:00
Gmünd;821;2232,61632175781;309;2020-11-15T21:02:00
Gmunden;2493;2452,99170528677;407;2020-11-15T21:02:00
Graz(Stadt);5295;1833,41066321337;601;2020-11-15T21:02:00
Graz-Umgebung;2343;1518,86425515364;606;2020-11-15T21:02:00
Grieskirchen;2089;3227,70043726148;408;2020-11-15T21:02:00
Güssing;552;2139,78369577858;104;2020-11-15T21:02:00
Hallein;1959;3244,77424056713;502;2020-11-15T21:02:00
Hartberg-Fürstenfeld;1888;2083,37931186688;622;2020-11-15T21:02:00
Hermagor;327;1794,33713784021;203;2020-11-15T21:02:00
Hollabrunn;756;1486,49180069999;310;2020-11-15T21:02:00
Horn;359;1154,71212608556;311;2020-11-15T21:02:00
Imst;1694;2820,70067936593;702;2020-11-15T21:02:00
Innsbruck-Land;5198;2898,76086059403;703;2020-11-15T21:02:00
Innsbruck-Stadt;4530;3428,96071455605;701;2020-11-15T21:02:00
Jennersdorf;378;2214,9302707137;105;2020-11-15T21:02:00
Kirchdorf an der Krems;1090;1916,78683220202;409;2020-11-15T21:02:00
Kitzbühel;1555;2434,21361594214;704;2020-11-15T21:02:00
Klagenfurt Land;913;1526,75585284281;204;2020-11-15T21:02:00
Klagenfurt Stadt;1906;1890,5541724114;201;2020-11-15T21:02:00
Korneuburg;1622;1784,59439536137;312;2020-11-15T21:02:00
Krems an der Donau(Stadt);542;2178,80688213539;301;2020-11-15T21:02:00
Krems(Land);1222;2159,163191745;313;2020-11-15T21:02:00
Kufstein;3655;3332,36082493025;705;2020-11-15T21:02:00
Landeck;1847;4163,47324286552;706;2020-11-15T21:02:00
Leibnitz;1686;2044,03278211532;610;2020-11-15T21:02:00
Leoben;1054;1754,91175491176;611;2020-11-15T21:02:00
Lienz;1001;2053,20698213443;707;2020-11-15T21:02:00
Liezen (inkl. Gröbming);1482;1854,79530919513;612;2020-11-15T21:02:00
Lilienfeld;572;2216,02355493569;314;2020-11-15T21:02:00
Linz(Stadt);5139;2497,98275375986;401;2020-11-15T21:02:00
Linz-Land;3720;2475,49459982831;410;2020-11-15T21:02:00
Mattersburg;646;1618,03381340013;106;2020-11-15T21:02:00
Melk;1420;1821,40016931326;315;2020-11-15T21:02:00
Mistelbach;942;1247,96311752315;316;2020-11-15T21:02:00
Mödling;2136;1794,98815106136;317;2020-11-15T21:02:00
Murau;325;1175,02440435301;614;2020-11-15T21:02:00
Murtal;1057;1467,97400144436;620;2020-11-15T21:02:00
Neunkirchen;1458;1689,63159541551;318;2020-11-15T21:02:00
Neusiedl am See;917;1539,83073616335;107;2020-11-15T21:02:00
Oberpullendorf;818;2180,57739983472;108;2020-11-15T21:02:00
Oberwart;1244;2300,46601079962;109;2020-11-15T21:02:00
Perg;1996;2915,61372500329;411;2020-11-15T21:02:00
Reutte;498;1524,33425160698;708;2020-11-15T21:02:00
Ried im Innkreis;2242;3663,15927063591;412;2020-11-15T21:02:00
Rohrbach;2477;4382,20932701153;413;2020-11-15T21:02:00
Rust(Stadt);34;1752,57731958763;102;2020-11-15T21:02:00
Salzburg(Stadt);3060;1984,29424619515;501;2020-11-15T21:02:00
Salzburg-Umgebung;3792;2490,1333718586;503;2020-11-15T21:02:00
Sankt Johann im Pongau;3116;3867,30046045201;504;2020-11-15T21:02:00
Sankt Pölten(Land);2373;1810,84215988523;319;2020-11-15T21:02:00
Sankt Pölten(Stadt);1154;2096,50461449023;302;2020-11-15T21:02:00
Sankt Veit an der Glan;933;1710,2007148749;205;2020-11-15T21:02:00
Schärding;1865;3254,40173102762;414;2020-11-15T21:02:00
Scheibbs;979;2364,56295437529;320;2020-11-15T21:02:00
Schwaz;4307;5135,14480226056;709;2020-11-15T21:02:00
Spittal an der Drau;627;824,013352433271;206;2020-11-15T21:02:00
Steyr(Stadt);913;2390,49040400073;402;2020-11-15T21:02:00
Steyr-Land;1682;2783,52392142585;415;2020-11-15T21:02:00
Südoststeiermark;1645;1913,97023747193;623;2020-11-15T21:02:00
Tamsweg;548;2696,85039370079;505;2020-11-15T21:02:00
Tulln;1891;1822,28175501826;321;2020-11-15T21:02:00
Urfahr-Umgebung;2874;3361,20694696217;416;2020-11-15T21:02:00
Villach Land;863;1334,50856683367;207;2020-11-15T21:02:00
Villach Stadt;877;1408,99378243337;202;2020-11-15T21:02:00
Vöcklabruck;3698;2714,06868105656;417;2020-11-15T21:02:00
Voitsberg;1008;1970,25077695901;616;2020-11-15T21:02:00
Völkermarkt;912;2177,75442953341;208;2020-11-15T21:02:00
Waidhofen an der Thaya;529;2043,41779975278;322;2020-11-15T21:02:00
Waidhofen an der Ybbs(Stadt);218;1935,88491252997;303;2020-11-15T21:02:00
Weiz;1434;1587,28401757745;617;2020-11-15T21:02:00
Wels(Stadt);1792;2903,10561018679;403;2020-11-15T21:02:00
Wels-Land;1693;2316,19558376885;418;2020-11-15T21:02:00
Wien(Stadt);48710;2567,07409942919;900;2020-11-15T21:02:00
Wiener Neustadt(Land);1163;1491,19770229898;323;2020-11-15T21:02:00
Wiener Neustadt(Stadt);1036;2288,13746493805;304;2020-11-15T21:02:00
Wolfsberg;808;1532,45078329477;209;2020-11-15T21:02:00
Zell am See;1877;2146,0748667993;506;2020-11-15T21:02:00
Zwettl;786;1861,58874520392;325;2020-11-15T21:02:00
