time;Todesfälle;Timestamp
26.02.2020;0;2020-04-21T13:59:59
27.02.2020;0;2020-04-21T13:59:59
28.02.2020;0;2020-04-21T13:59:59
29.02.2020;0;2020-04-21T13:59:59
01.03.2020;0;2020-04-21T13:59:59
02.03.2020;0;2020-04-21T13:59:59
03.03.2020;0;2020-04-21T13:59:59
04.03.2020;0;2020-04-21T13:59:59
05.03.2020;0;2020-04-21T13:59:59
06.03.2020;0;2020-04-21T13:59:59
07.03.2020;0;2020-04-21T13:59:59
08.03.2020;0;2020-04-21T13:59:59
09.03.2020;0;2020-04-21T13:59:59
10.03.2020;0;2020-04-21T13:59:59
11.03.2020;0;2020-04-21T13:59:59
12.03.2020;1;2020-04-21T13:59:59
13.03.2020;1;2020-04-21T13:59:59
14.03.2020;1;2020-04-21T13:59:59
15.03.2020;3;2020-04-21T13:59:59
16.03.2020;5;2020-04-21T13:59:59
17.03.2020;6;2020-04-21T13:59:59
18.03.2020;10;2020-04-21T13:59:59
19.03.2020;13;2020-04-21T13:59:59
20.03.2020;18;2020-04-21T13:59:59
21.03.2020;20;2020-04-21T13:59:59
22.03.2020;26;2020-04-21T13:59:59
23.03.2020;36;2020-04-21T13:59:59
24.03.2020;45;2020-04-21T13:59:59
25.03.2020;54;2020-04-21T13:59:59
26.03.2020;66;2020-04-21T13:59:59
27.03.2020;81;2020-04-21T13:59:59
28.03.2020;96;2020-04-21T13:59:59
29.03.2020;108;2020-04-21T13:59:59
30.03.2020;126;2020-04-21T13:59:59
31.03.2020;141;2020-04-21T13:59:59
01.04.2020;152;2020-04-21T13:59:59
02.04.2020;167;2020-04-21T13:59:59
03.04.2020;182;2020-04-21T13:59:59
04.04.2020;200;2020-04-21T13:59:59
05.04.2020;221;2020-04-21T13:59:59
06.04.2020;240;2020-04-21T13:59:59
07.04.2020;267;2020-04-21T13:59:59
08.04.2020;283;2020-04-21T13:59:59
09.04.2020;300;2020-04-21T13:59:59
10.04.2020;315;2020-04-21T13:59:59
11.04.2020;328;2020-04-21T13:59:59
12.04.2020;338;2020-04-21T13:59:59
13.04.2020;359;2020-04-21T13:59:59
14.04.2020;370;2020-04-21T13:59:59
15.04.2020;382;2020-04-21T13:59:59
16.04.2020;399;2020-04-21T13:59:59
17.04.2020;408;2020-04-21T13:59:59
18.04.2020;422;2020-04-21T13:59:59
19.04.2020;436;2020-04-21T13:59:59
20.04.2020;443;2020-04-21T13:59:59
21.04.2020;445;2020-04-21T13:59:59
