Altersgruppe;Anzahl;Timestamp
<5;0;2020-04-21T13:59:59
5-14;0;2020-04-21T13:59:59
15-24;0;2020-04-21T13:59:59
25-34;1;2020-04-21T13:59:59
35-44;1;2020-04-21T13:59:59
45-54;4;2020-04-21T13:59:59
55-64;17;2020-04-21T13:59:59
65-74;77;2020-04-21T13:59:59
75-84;167;2020-04-21T13:59:59
>84;178;2020-04-21T13:59:59
