Altersgruppe;Anzahl;Timestamp
<5;802;2020-10-10T21:02:00
5-14;3581;2020-10-10T21:02:00
15-24;10321;2020-10-10T21:02:00
25-34;10041;2020-10-10T21:02:00
35-44;7974;2020-10-10T21:02:00
45-54;9058;2020-10-10T21:02:00
55-64;6385;2020-10-10T21:02:00
65-74;3078;2020-10-10T21:02:00
75-84;2423;2020-10-10T21:02:00
>84;1515;2020-10-10T21:02:00
