Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;616;9;19
Rust(Stadt);102;1980;68;0;0
Eisenstadt-Umgebung;103;43236;1617;22;82
Güssing;104;25699;1361;42;53
Jennersdorf;105;17097;971;20;52
Mattersburg;106;40042;1592;24;84
Neusiedl am See;107;59990;2332;30;115
Oberpullendorf;108;37384;1644;24;39
Oberwart;109;54192;2352;57;122
Klagenfurt Stadt;201;101300;4792;146;148
Villach Stadt;202;62882;2624;59;84
Hermagor;203;18054;1580;20;120
Klagenfurt Land;204;60014;3102;59;93
Sankt Veit an der Glan;205;54186;3029;93;85
Spittal an der Drau;206;75868;3745;94;155
Villach Land;207;64618;3156;67;121
Völkermarkt;208;41862;2833;54;63
Wolfsberg;209;52607;2730;65;47
Feldkirchen;210;29902;1717;42;63
Krems an der Donau(Stadt);301;25036;1001;25;19
Sankt Pölten(Stadt);302;55514;2610;45;93
Waidhofen an der Ybbs(Stadt);303;11222;656;10;15
Wiener Neustadt(Stadt);304;45823;2547;61;187
Amstetten;305;116520;7501;122;94
Baden;306;146751;6485;94;417
Bruck an der Leitha;307;103735;3870;69;213
Gänserndorf;308;104782;3786;51;261
Gmünd;309;36553;1909;35;78
Hollabrunn;310;51033;1767;41;133
Horn;311;30936;901;12;41
Korneuburg;312;91254;2970;41;105
Krems(Land);313;56487;2463;30;49
Lilienfeld;314;25655;1145;30;43
Melk;315;78191;3929;81;141
Mistelbach;316;75625;2515;32;201
Mödling;317;119115;4350;98;209
Neunkirchen;318;86343;3897;79;218
Sankt Pölten(Land);319;131729;5279;99;173
Scheibbs;320;41414;2621;32;67
Tulln;321;104593;3959;69;151
Waidhofen an der Thaya;322;25682;1177;14;80
Wiener Neustadt(Land);323;78307;3262;59;206
Zwettl;325;41987;2463;28;75
Linz(Stadt);401;206595;10022;206;229
Steyr(Stadt);402;38056;1744;18;23
Wels(Stadt);403;62470;3879;60;137
Braunau am Inn;404;105553;5982;69;266
Eferding;405;33178;2257;29;30
Freistadt;406;66861;4198;84;55
Gmunden;407;101859;5913;94;93
Grieskirchen;408;64875;4351;67;66
Kirchdorf an der Krems;409;57071;2947;74;53
Linz-Land;410;151371;7505;81;191
Perg;411;68968;4303;63;80
Ried im Innkreis;412;61690;4374;89;108
Rohrbach;413;56545;4479;93;75
Schärding;414;57391;4296;62;104
Steyr-Land;415;60717;3431;62;67
Urfahr-Umgebung;416;86005;5105;69;75
Vöcklabruck;417;137297;7972;134;162
Wels-Land;418;73777;3836;51;123
Salzburg(Stadt);501;155021;8514;116;193
Hallein;502;60824;5131;56;106
Salzburg-Umgebung;503;153492;9236;98;236
Sankt Johann im Pongau;504;81194;7384;95;344
Tamsweg;505;20251;2044;37;29
Zell am See;506;87628;5554;97;107
Graz(Stadt);601;291072;11451;253;356
Deutschlandsberg;603;60867;2740;89;87
Graz-Umgebung;606;156070;6248;223;221
Leibnitz;610;84756;4026;89;194
Leoben;611;59700;2506;91;64
Liezen;612;79652;4064;96;131
Murau;614;27543;1347;19;33
Voitsberg;616;51044;2290;89;33
Weiz;617;90654;3897;127;195
Murtal;620;71698;3507;146;76
Bruck-Mürzzuschlag;621;98697;4730;219;128
Hartberg-Fürstenfeld;622;90606;5137;160;265
Südoststeiermark;623;84036;4364;152;168
Innsbruck-Stadt;701;131961;7054;88;53
Imst;702;60474;3514;33;102
Innsbruck-Land;703;180453;10169;129;96
Kitzbühel;704;64168;3528;38;68
Kufstein;705;110287;7270;129;98
Landeck;706;44386;2982;42;47
Lienz;707;48738;3579;41;131
Reutte;708;32838;1395;4;37
Schwaz;709;84329;7964;123;164
Bludenz;801;64107;3446;45;52
Bregenz;802;134987;7247;94;74
Dornbirn;803;89912;6079;65;74
Feldkirch;804;108133;6432;71;91
Wien;900;1911191;91400;1701;3549
