Bundesland;Anzahl;GKZ;Timestamp
Wien;567;9;2020-05-05T04:00:00
Vorarlberg;44;8;2020-05-05T04:00:00
Tirol;188;7;2020-05-05T04:00:00
Steiermark;382;6;2020-05-05T04:00:00
Salzburg;85;5;2020-05-05T04:00:00
Oberösterreich;92;4;2020-05-05T04:00:00
Niederösterreich;270;3;2020-05-05T04:00:00
Kärnten;15;2;2020-05-05T04:00:00
Burgenland;62;1;2020-05-05T04:00:00
