Bundesland;Anzahl;GKZ;Timestamp
Wien;461;9;2020-07-22T00:00:00
Vorarlberg;6;8;2020-07-22T00:00:00
Tirol;42;7;2020-07-22T00:00:00
Steiermark;106;6;2020-07-22T00:00:00
Salzburg;71;5;2020-07-22T00:00:00
Oberösterreich;467;4;2020-07-22T00:00:00
Niederösterreich;195;3;2020-07-22T00:00:00
Kärnten;18;2;2020-07-22T00:00:00
Burgenland;20;1;2020-07-22T00:00:00
