Bundesland;Genesen;Todesfälle;GKZ;Timestamp
Burgenland;7683;131;1;2020-12-15T22:02:00
Kärnten;16385;312;2;2020-12-15T22:02:00
Niederösterreich;42517;663;3;2020-12-15T22:02:00
Oberösterreich;60639;839;4;2020-12-15T22:02:00
Salzburg;21617;280;5;2020-12-15T22:02:00
Steiermark;28077;655;6;2020-12-15T22:02:00
Tirol;35109;420;7;2020-12-15T22:02:00
Vorarlberg;15945;187;8;2020-12-15T22:02:00
Wien;59778;886;9;2020-12-15T22:02:00
