Bundesland;Anzahl;GKZ;Timestamp
Wien;3112;9;2020-09-14T06:00:00
Vorarlberg;221;8;2020-09-14T06:00:00
Tirol;607;7;2020-09-14T06:00:00
Steiermark;330;6;2020-09-14T06:00:00
Salzburg;143;5;2020-09-14T06:00:00
Oberösterreich;468;4;2020-09-14T06:00:00
Niederösterreich;628;3;2020-09-14T06:00:00
Kärnten;48;2;2020-09-14T06:00:00
Burgenland;86;1;2020-09-14T06:00:00
