Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;310;0;56
Rust(Stadt);102;1980;37;0;14
Eisenstadt-Umgebung;103;43236;785;5;150
Güssing;104;25699;583;1;121
Jennersdorf;105;17097;400;4;83
Mattersburg;106;40042;683;5;129
Neusiedl am See;107;59990;962;12;168
Oberpullendorf;108;37384;882;7;193
Oberwart;109;54192;1285;21;197
Klagenfurt Stadt;201;101300;2134;31;904
Villach Stadt;202;62882;1016;2;316
Hermagor;203;18054;362;2;108
Klagenfurt Land;204;60014;1099;3;490
Sankt Veit an der Glan;205;54186;1043;5;426
Spittal an der Drau;206;75868;710;3;307
Villach Land;207;64618;974;5;385
Völkermarkt;208;41862;1023;6;412
Wolfsberg;209;52607;979;7;412
Feldkirchen;210;29902;537;3;220
Krems an der Donau(Stadt);301;25036;586;6;145
Sankt Pölten(Stadt);302;55514;1238;8;246
Waidhofen an der Ybbs(Stadt);303;11222;254;3;74
Wiener Neustadt(Stadt);304;45823;1063;19;188
Amstetten;305;116520;3022;33;824
Baden;306;146751;2658;14;471
Bruck an der Leitha;307;103735;1742;6;316
Gänserndorf;308;104782;1394;7;190
Gmünd;309;36553;886;7;171
Hollabrunn;310;51033;824;4;223
Horn;311;30936;393;5;81
Korneuburg;312;91254;1652;7;221
Krems(Land);313;56487;1348;9;278
Lilienfeld;314;25655;586;7;105
Melk;315;78191;1609;9;476
Mistelbach;316;75625;1017;12;222
Mödling;317;119115;2207;14;299
Neunkirchen;318;86343;1521;21;254
Sankt Pölten(Land);319;131729;2548;22;515
Scheibbs;320;41414;1120;4;346
Tulln;321;104593;1991;7;332
Waidhofen an der Thaya;322;25682;562;4;68
Wiener Neustadt(Land);323;78307;1274;14;242
Zwettl;325;41987;900;4;209
Linz(Stadt);401;206595;5548;53;1119
Steyr(Stadt);402;38056;983;2;210
Wels(Stadt);403;62470;1937;9;383
Braunau am Inn;404;105553;2199;14;601
Eferding;405;33178;1308;8;284
Freistadt;406;66861;2235;22;414
Gmunden;407;101859;2612;17;540
Grieskirchen;408;64875;2231;6;425
Kirchdorf an der Krems;409;57071;1242;12;353
Linz-Land;410;151371;4049;18;914
Perg;411;68968;2173;16;480
Ried im Innkreis;412;61690;2444;24;540
Rohrbach;413;56545;2722;29;795
Schärding;414;57391;2062;6;339
Steyr-Land;415;60717;1803;23;342
Urfahr-Umgebung;416;86005;3190;22;866
Vöcklabruck;417;137297;4002;19;1107
Wels-Land;418;73777;1847;10;453
Salzburg(Stadt);501;155021;3444;9;1017
Hallein;502;60824;2151;12;510
Salzburg-Umgebung;503;153492;4197;21;1109
Sankt Johann im Pongau;504;81194;3298;29;741
Tamsweg;505;20251;648;4;211
Zell am See;506;87628;2200;11;757
Graz(Stadt);601;291072;5559;58;1124
Deutschlandsberg;603;60867;875;5;220
Graz-Umgebung;606;156070;2566;66;595
Leibnitz;610;84756;1802;19;378
Leoben;611;59700;1148;23;268
Liezen;612;79652;1637;12;324
Murau;614;27543;376;4;132
Voitsberg;616;51044;1125;20;359
Weiz;617;90654;1570;24;373
Murtal;620;71698;1168;8;279
Bruck-Mürzzuschlag;621;98697;1911;41;521
Hartberg-Fürstenfeld;622;90606;2032;70;467
Südoststeiermark;623;84036;1743;15;446
Innsbruck-Stadt;701;131961;4755;42;585
Imst;702;60474;1881;9;375
Innsbruck-Land;703;180453;5639;23;1035
Kitzbühel;704;64168;1707;15;372
Kufstein;705;110287;3923;57;802
Landeck;706;44386;1864;21;124
Lienz;707;48738;1149;9;378
Reutte;708;32838;549;2;109
Schwaz;709;84329;4705;41;1059
Bludenz;801;64107;1846;11;376
Bregenz;802;134987;4180;25;933
Dornbirn;803;89912;3500;24;692
Feldkirch;804;108133;3324;16;734
Wien;900;1911191;50645;505;7635
