AltersgruppeID;Altersgruppe;Bundesland;BundeslandID;AnzEinwohner;Geschlecht;Anzahl;AnzahlGeheilt;AnzahlTot
1;<5;Burgenland;1;6271;M;46;45;0
1;<5;Burgenland;1;5908;W;25;22;0
1;<5;Kärnten;2;12224;M;65;59;0
1;<5;Kärnten;2;11683;W;60;55;0
1;<5;Niederösterreich;3;40492;M;177;167;0
1;<5;Niederösterreich;3;38354;W;141;133;0
1;<5;Oberösterreich;4;39650;M;255;250;0
1;<5;Oberösterreich;4;37428;W;227;222;0
1;<5;Salzburg;5;14528;M;128;123;0
1;<5;Salzburg;5;13799;W;92;87;0
1;<5;Steiermark;6;29066;M;141;137;0
1;<5;Steiermark;6;27485;W;124;120;0
1;<5;Tirol;7;19768;M;229;223;0
1;<5;Tirol;7;18326;W;186;181;0
1;<5;Vorarlberg;8;11200;M;101;97;0
1;<5;Vorarlberg;8;10560;W;78;76;0
1;<5;Wien;9;50897;M;494;465;0
1;<5;Wien;9;48196;W;475;447;0
1;<5;Österreich;10;224096;M;1636;1566;0
1;<5;Österreich;10;211739;W;1408;1343;0
2;5-14;Burgenland;1;13528;M;355;344;0
2;5-14;Burgenland;1;12962;W;256;240;0
2;5-14;Kärnten;2;26135;M;451;414;0
2;5-14;Kärnten;2;24667;W;417;381;0
2;5-14;Niederösterreich;3;84399;M;1898;1783;0
2;5-14;Niederösterreich;3;80034;W;1686;1570;0
2;5-14;Oberösterreich;4;76223;M;1685;1624;0
2;5-14;Oberösterreich;4;72202;W;1519;1479;0
2;5-14;Salzburg;5;27260;M;1169;1115;0
2;5-14;Salzburg;5;26109;W;1041;992;0
2;5-14;Steiermark;6;56981;M;779;753;0
2;5-14;Steiermark;6;53566;W;671;644;0
2;5-14;Tirol;7;36954;M;1456;1414;0
2;5-14;Tirol;7;35185;W;1420;1391;0
2;5-14;Vorarlberg;8;21371;M;594;582;0
2;5-14;Vorarlberg;8;20345;W;554;543;0
2;5-14;Wien;9;92739;M;2739;2553;0
2;5-14;Wien;9;86565;W;2463;2313;0
2;5-14;Österreich;10;435590;M;11126;10582;0
2;5-14;Österreich;10;411635;W;10027;9553;0
3;15-24;Burgenland;1;14211;M;701;671;0
3;15-24;Burgenland;1;13131;W;545;517;0
3;15-24;Kärnten;2;28406;M;1558;1426;0
3;15-24;Kärnten;2;26320;W;1352;1231;0
3;15-24;Niederösterreich;3;89919;M;4380;4132;1
3;15-24;Niederösterreich;3;83156;W;3909;3632;0
3;15-24;Oberösterreich;4;83998;M;5239;5015;0
3;15-24;Oberösterreich;4;78239;W;5102;4854;0
3;15-24;Salzburg;5;31568;M;2500;2336;0
3;15-24;Salzburg;5;29388;W;2234;2106;0
3;15-24;Steiermark;6;66905;M;2610;2477;0
3;15-24;Steiermark;6;62165;W;2663;2519;0
3;15-24;Tirol;7;42988;M;3200;3122;0
3;15-24;Tirol;7;40872;W;2950;2881;0
3;15-24;Vorarlberg;8;23260;M;1604;1552;0
3;15-24;Vorarlberg;8;21284;W;1523;1480;0
3;15-24;Wien;9;110503;M;6243;5806;1
3;15-24;Wien;9;109312;W;6081;5621;0
3;15-24;Österreich;10;491758;M;28035;26537;2
3;15-24;Österreich;10;463867;W;26359;24841;0
4;25-34;Burgenland;1;15869;M;651;617;0
4;25-34;Burgenland;1;15497;W;625;580;0
4;25-34;Kärnten;2;33170;M;1650;1517;0
4;25-34;Kärnten;2;32067;W;1642;1498;0
4;25-34;Niederösterreich;3;100196;M;4329;4041;0
4;25-34;Niederösterreich;3;96933;W;4235;3927;0
4;25-34;Oberösterreich;4;102058;M;6243;5981;0
4;25-34;Oberösterreich;4;95289;W;6332;6016;1
4;25-34;Salzburg;5;38299;M;2485;2345;1
4;25-34;Salzburg;5;37188;W;2459;2316;0
4;25-34;Steiermark;6;85306;M;3468;3269;0
4;25-34;Steiermark;6;79007;W;3580;3384;0
4;25-34;Tirol;7;54701;M;3417;3319;0
4;25-34;Tirol;7;52293;W;3382;3269;0
4;25-34;Vorarlberg;8;27098;M;1616;1557;0
4;25-34;Vorarlberg;8;25794;W;1631;1575;0
4;25-34;Wien;9;160526;M;7836;7198;2
4;25-34;Wien;9;157739;W;7507;6839;1
4;25-34;Österreich;10;617223;M;31695;29844;3
4;25-34;Österreich;10;591807;W;31394;29405;2
5;35-44;Burgenland;1;18298;M;725;686;0
5;35-44;Burgenland;1;19387;W;802;751;1
5;35-44;Kärnten;2;34383;M;1436;1326;1
5;35-44;Kärnten;2;34229;W;1910;1760;0
5;35-44;Niederösterreich;3;106173;M;4006;3771;4
5;35-44;Niederösterreich;3;107318;W;4427;4122;0
5;35-44;Oberösterreich;4;97716;M;5459;5184;3
5;35-44;Oberösterreich;4;93775;W;6146;5854;1
5;35-44;Salzburg;5;36981;M;2306;2186;0
5;35-44;Salzburg;5;36583;W;2349;2233;0
5;35-44;Steiermark;6;81448;M;3024;2884;2
5;35-44;Steiermark;6;78824;W;3513;3328;0
5;35-44;Tirol;7;49976;M;2825;2752;0
5;35-44;Tirol;7;50079;W;3183;3106;0
5;35-44;Vorarlberg;8;26757;M;1457;1414;0
5;35-44;Vorarlberg;8;26809;W;1693;1642;0
5;35-44;Wien;9;138896;M;5926;5391;2
5;35-44;Wien;9;137113;W;6144;5584;1
5;35-44;Österreich;10;590628;M;27164;25594;12
5;35-44;Österreich;10;584117;W;30167;28380;3
6;45-54;Burgenland;1;23198;M;928;877;3
6;45-54;Burgenland;1;23111;W;1033;962;0
6;45-54;Kärnten;2;42248;M;1929;1739;5
6;45-54;Kärnten;2;43197;W;2454;2242;1
6;45-54;Niederösterreich;3;132507;M;5112;4790;8
6;45-54;Niederösterreich;3;133561;W;5897;5460;7
6;45-54;Oberösterreich;4;111122;M;6662;6326;7
6;45-54;Oberösterreich;4;109542;W;7708;7341;4
6;45-54;Salzburg;5;40972;M;2694;2554;2
6;45-54;Salzburg;5;42207;W;3053;2858;2
6;45-54;Steiermark;6;94416;M;3959;3743;10
6;45-54;Steiermark;6;92354;W;4601;4335;4
6;45-54;Tirol;7;56912;M;3528;3426;7
6;45-54;Tirol;7;57521;W;3962;3859;3
6;45-54;Vorarlberg;8;30023;M;1807;1755;0
6;45-54;Vorarlberg;8;29851;W;1993;1932;0
6;45-54;Wien;9;134056;M;5852;5289;14
6;45-54;Wien;9;137059;W;6257;5645;9
6;45-54;Österreich;10;665454;M;32472;30499;56
6;45-54;Österreich;10;668403;W;36958;34634;30
7;55-64;Burgenland;1;23739;M;792;729;10
7;55-64;Burgenland;1;23841;W;714;670;1
7;55-64;Kärnten;2;43390;M;1849;1679;10
7;55-64;Kärnten;2;45306;W;1810;1645;9
7;55-64;Niederösterreich;3;124044;M;4499;4181;24
7;55-64;Niederösterreich;3;125362;W;4046;3759;19
7;55-64;Oberösterreich;4;107183;M;5849;5497;54
7;55-64;Oberösterreich;4;107982;W;5608;5274;15
7;55-64;Salzburg;5;37432;M;2295;2137;11
7;55-64;Salzburg;5;40224;W;2204;2070;8
7;55-64;Steiermark;6;90939;M;3354;3114;32
7;55-64;Steiermark;6;92404;W;3169;2973;25
7;55-64;Tirol;7;51443;M;3024;2907;12
7;55-64;Tirol;7;52659;W;2902;2813;3
7;55-64;Vorarlberg;8;26503;M;1412;1361;10
7;55-64;Vorarlberg;8;26569;W;1404;1354;5
7;55-64;Wien;9;113414;M;4431;3936;44
7;55-64;Wien;9;118686;W;3974;3493;23
7;55-64;Österreich;10;618087;M;27505;25541;207
7;55-64;Österreich;10;633033;W;25831;24051;108
8;65-74;Burgenland;1;16429;M;432;394;22
8;65-74;Burgenland;1;17400;W;396;367;2
8;65-74;Kärnten;2;28957;M;974;852;44
8;65-74;Kärnten;2;32719;W;986;881;21
8;65-74;Niederösterreich;3;78908;M;2144;1910;92
8;65-74;Niederösterreich;3;87896;W;2090;1895;42
8;65-74;Oberösterreich;4;66173;M;2792;2497;130
8;65-74;Oberösterreich;4;72610;W;2627;2438;51
8;65-74;Salzburg;5;24832;M;1035;930;29
8;65-74;Salzburg;5;29066;W;1044;959;16
8;65-74;Steiermark;6;58267;M;1750;1545;107
8;65-74;Steiermark;6;66010;W;1772;1615;65
8;65-74;Tirol;7;32227;M;1436;1355;38
8;65-74;Tirol;7;36747;W;1455;1377;22
8;65-74;Vorarlberg;8;16802;M;687;640;24
8;65-74;Vorarlberg;8;18708;W;745;719;9
8;65-74;Wien;9;70556;M;2095;1660;131
8;65-74;Wien;9;87728;W;2105;1741;57
8;65-74;Österreich;10;393151;M;13345;11783;617
8;65-74;Österreich;10;448884;W;13220;11992;285
9;75-84;Burgenland;1;9974;M;288;234;33
9;75-84;Burgenland;1;12803;W;381;317;33
9;75-84;Kärnten;2;19150;M;878;669;113
9;75-84;Kärnten;2;25643;W;1102;915;65
9;75-84;Niederösterreich;3;57182;M;1686;1333;211
9;75-84;Niederösterreich;3;72202;W;1978;1657;144
9;75-84;Oberösterreich;4;43017;M;2026;1635;266
9;75-84;Oberösterreich;4;58203;W;2438;2120;156
9;75-84;Salzburg;5;16683;M;779;629;94
9;75-84;Salzburg;5;21887;W;956;816;49
9;75-84;Steiermark;6;40440;M;1582;1185;281
9;75-84;Steiermark;6;54237;W;2053;1679;219
9;75-84;Tirol;7;22116;M;1148;970;138
9;75-84;Tirol;7;28566;W;1341;1210;75
9;75-84;Vorarlberg;8;11038;M;491;422;56
9;75-84;Vorarlberg;8;13982;W;559;516;28
9;75-84;Wien;9;48860;M;1588;1083;256
9;75-84;Wien;9;69284;W;2162;1539;182
9;75-84;Österreich;10;268460;M;10466;8160;1448
9;75-84;Österreich;10;356807;W;12970;10769;951
10;>84;Burgenland;1;2822;M;124;78;31
10;>84;Burgenland;1;6057;W;345;267;47
10;>84;Kärnten;2;5625;M;446;273;117
10;>84;Kärnten;2;11774;W;1084;785;172
10;>84;Niederösterreich;3;15354;M;652;400;189
10;>84;Niederösterreich;3;30297;W;1568;1134;257
10;>84;Oberösterreich;4;12674;M;904;592;249
10;>84;Oberösterreich;4;25195;W;2039;1556;317
10;>84;Salzburg;5;4612;M;338;231;78
10;>84;Salzburg;5;8792;W;738;575;104
10;>84;Steiermark;6;11804;M;815;492;270
10;>84;Steiermark;6;24771;W;2357;1715;468
10;>84;Tirol;7;6514;M;519;376;120
10;>84;Tirol;7;11787;W;991;820;134
10;>84;Vorarlberg;8;3076;M;176;124;48
10;>84;Vorarlberg;8;6109;W;367;293;59
10;>84;Wien;9;11844;M;703;384;198
10;>84;Wien;9;27218;W;2054;1232;357
10;>84;Österreich;10;74325;M;4677;2950;1300
10;>84;Österreich;10;152000;W;11543;8377;1915
