Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14816;550;10;16
Rust(Stadt);102;1980;61;0;1
Eisenstadt-Umgebung;103;43236;1322;19;29
Güssing;104;25699;1073;18;65
Jennersdorf;105;17097;675;17;16
Mattersburg;106;40042;1261;21;27
Neusiedl am See;107;59990;1817;28;92
Oberpullendorf;108;37384;1442;19;32
Oberwart;109;54192;1963;51;36
Klagenfurt Stadt;201;101300;4118;129;145
Villach Stadt;202;62882;2209;53;53
Hermagor;203;18054;1060;16;51
Klagenfurt Land;204;60014;2558;32;140
Sankt Veit an der Glan;205;54186;2684;81;121
Spittal an der Drau;206;75868;2544;41;274
Villach Land;207;64618;2517;62;100
Völkermarkt;208;41862;2460;46;64
Wolfsberg;209;52607;2468;64;50
Feldkirchen;210;29902;1450;36;63
Krems an der Donau(Stadt);301;25036;908;30;20
Sankt Pölten(Stadt);302;55514;2326;33;61
Waidhofen an der Ybbs(Stadt);303;11222;572;9;28
Wiener Neustadt(Stadt);304;45823;1797;34;114
Amstetten;305;116520;6729;108;215
Baden;306;146751;4917;73;245
Bruck an der Leitha;307;103735;3048;58;96
Gänserndorf;308;104782;2602;28;126
Gmünd;309;36553;1597;33;57
Hollabrunn;310;51033;1227;26;27
Horn;311;30936;649;10;21
Korneuburg;312;91254;2437;32;72
Krems(Land);313;56487;2068;26;74
Lilienfeld;314;25655;996;29;20
Melk;315;78191;3348;72;98
Mistelbach;316;75625;1702;27;79
Mödling;317;119115;3612;79;123
Neunkirchen;318;86343;3102;65;133
Sankt Pölten(Land);319;131729;4507;85;109
Scheibbs;320;41414;2217;25;90
Tulln;321;104593;3261;46;165
Waidhofen an der Thaya;322;25682;900;13;29
Wiener Neustadt(Land);323;78307;2428;38;121
Zwettl;325;41987;1948;19;141
Linz(Stadt);401;206595;9047;179;219
Steyr(Stadt);402;38056;1637;18;25
Wels(Stadt);403;62470;3223;51;68
Braunau am Inn;404;105553;4791;61;214
Eferding;405;33178;2096;26;41
Freistadt;406;66861;3809;79;84
Gmunden;407;101859;5064;82;195
Grieskirchen;408;64875;3969;58;95
Kirchdorf an der Krems;409;57071;2646;58;84
Linz-Land;410;151371;6706;75;166
Perg;411;68968;3798;49;96
Ried im Innkreis;412;61690;3872;79;102
Rohrbach;413;56545;4083;88;90
Schärding;414;57391;3850;59;111
Steyr-Land;415;60717;3183;59;65
Urfahr-Umgebung;416;86005;4753;66;57
Vöcklabruck;417;137297;7101;121;170
Wels-Land;418;73777;3274;46;90
Salzburg(Stadt);501;155021;7104;81;332
Hallein;502;60824;4356;37;199
Salzburg-Umgebung;503;153492;7897;80;301
Sankt Johann im Pongau;504;81194;5944;81;281
Tamsweg;505;20251;1688;31;130
Zell am See;506;87628;4925;84;191
Graz(Stadt);601;291072;9583;214;268
Deutschlandsberg;603;60867;2098;68;89
Graz-Umgebung;606;156070;5127;201;144
Leibnitz;610;84756;3309;72;135
Leoben;611;59700;2178;79;58
Liezen;612;79652;3396;78;213
Murau;614;27543;1126;18;64
Voitsberg;616;51044;2034;77;64
Weiz;617;90654;2977;106;77
Murtal;620;71698;3032;125;116
Bruck-Mürzzuschlag;621;98697;3906;181;121
Hartberg-Fürstenfeld;622;90606;3960;144;109
Südoststeiermark;623;84036;3284;120;155
Innsbruck-Stadt;701;131961;6582;81;97
Imst;702;60474;3192;31;63
Innsbruck-Land;703;180453;9436;114;144
Kitzbühel;704;64168;3019;30;87
Kufstein;705;110287;6623;115;83
Landeck;706;44386;2782;33;64
Lienz;707;48738;2812;38;102
Reutte;708;32838;1099;3;81
Schwaz;709;84329;7019;107;102
Bludenz;801;64107;2989;38;63
Bregenz;802;134987;6493;86;126
Dornbirn;803;89912;5358;49;95
Feldkirch;804;108133;5654;66;139
Wien;900;1911191;77182;1278;2339
